source,subsource,Unit_Total_Cost,ItemNumber,dprocessedon,Total
"AMAZON FBA","Amazon UK","9.99","BIA-S925-CHAIN-045-140-180","16/03/2022 00:02:51","1"
"AMAZON FBA","Amazon ES","16.99","BIA-S925-CHAIN-001-040-700","30/03/2022 01:45:29","1"
"AMAZON FBA","Amazon UK","10.99","GS-S925-CHAIN-EXT-001","17/03/2022 17:04:53","1"
"AMAZON FBA","Transter AMA US","12.3","BIA-ROSE-CHAIN-001-035-360","14/03/2022 03:52:14","1"
"AMAZON FBA","Amazon DE","11.99","BIA-GP-CHAIN-001-035-360","22/03/2022 12:49:50","1"
"AMAZON FBA","Amazon ES","66.99","G9K-YEL-PEN-CROS-002","08/03/2022 22:35:37","1"
"AMAZON FBA","Amazon IT","12.99","BIA-S925-CHAIN-052-040-250","12/03/2022 17:32:43","1"
"AMAZON FBA","Amazon DE","14.99","BIA-GP-CHAIN-008-030-500","19/03/2022 03:26:20","1"
"AMAZON FBA","Transter AMA US","15.78","BIA-S925-CHAIN-052-040-250","21/03/2022 19:44:22","1"
"AMAZON FBA","Transter AMA AU","15.99","GS-S925-CHAIN-EXT-001","20/03/2022 03:02:19","1"
"AMAZON FBA","Transter AMA US","19.15","S925-WHI-PEN-LET-001-B","09/03/2022 02:48:55","1"
"AMAZON FBA","Transter AMA US","11.93","BIA-ROSE-CHAIN-001-035-360","22/03/2022 06:32:20","1"
"AMAZON FBA","Transter AMA US","24.6","BIA-GP-CHAIN-020-200-500","01/03/2022 04:49:43","1"
"AMAZON FBA","Amazon IT","18.99","S925-YEL-BRA-CHA-004-200","15/03/2022 23:09:20","1"
"AMAZON FBA","Transter AMA US","12.55","BIA-S925-CHAIN-045-140-180","30/03/2022 17:23:52","1"
"AMAZON FBA","Amazon UK","60.99","G9K-YEL-PEN-CROS-002","08/03/2022 20:44:20","1"
"AMAZON FBA","Amazon UK","9.99","BIA-ROSE-CHAIN-001-035-360","20/03/2022 02:57:39","1"
"AMAZON","Transter AMA US","12.64","BIA-S925-CHAIN-045-140-180","08/03/2022 14:30:23","1"
"AMAZON FBA","Amazon ES","12.99","BIA-S925-CHAIN-045-140-180","04/03/2022 01:31:40","1"
"AMAZON FBA","Amazon UK","11.27","GS-ROSE-CHAIN-EXT-001","27/03/2022 21:14:05","1"
"AMAZON FBA","Amazon DE","9.82","PAV-S925-EAR-BALL-001-020-2PAIR","17/03/2022 08:19:17","1"
"AMAZON FBA","Amazon ES","9.99","PAV-S925-EAR-BALL-001-020-2PAIR","12/03/2022 21:15:22","1"
"AMAZON FBA","Transter AMA AU","10.99","BIA-S925-CHAIN-052-040-250","22/03/2022 16:04:27","1"
"AMAZON FBA","Amazon ES","9.99","PAV-S925-EAR-BALL-001-020-2PAIR","12/03/2022 09:55:51","1"
"AMAZON FBA","Transter AMA AU","17.99","BIA-S925-CHAIN-001-040-700","12/03/2022 03:16:43","1"
"AMAZON FBA","Transter AMA CA","21.49","S925-WHI-EAR-STUD-019","17/03/2022 05:27:23","1"
"AMAZON FBA","Amazon UK","12.99","BIA-S925-CHAIN-006-035-550","12/03/2022 21:24:51","1"
"AMAZON FBA","Amazon ES","15.99","BIA-S925-CHAIN-024-190-190","08/03/2022 19:02:01","1"
"AMAZON FBA","Amazon IT","12.99","GS-S925-HOOP-007","15/03/2022 22:58:04","1"
"AMAZON FBA","Amazon ES","18.99","BIA-GP-CHAIN-007-040-700","21/03/2022 00:32:51","1"
"AMAZON FBA","Transter AMA US","17.2","BIA-GP-CHAIN-015-120-700","18/03/2022 14:37:25","1"
"AMAZON FBA","Amazon FR","16.99","BIA-S925-CHAIN-001-040-700","14/03/2022 01:41:23","1"
"AMAZON FBA","Amazon ES","41.99","BIA-BRP-CHAIN-060-200","06/03/2022 13:00:03","1"
"AMAZON FBA","Amazon FR","15.99","BIA-S925-CHAIN-019-110-220-250","25/03/2022 08:29:59","1"
"AMAZON FBA","Amazon UK","12.99","BIA-S925-CHAIN-019-110-220-250","04/03/2022 18:17:46","1"
"AMAZON FBA","Amazon UK","12.99","BIA-S925-CHAIN-019-110-220-250","17/03/2022 01:21:44","1"
"AMAZON FBA","Amazon IT","16.99","BIA-S925-CHAIN-024-190-190","11/03/2022 20:17:27","1"
"AMAZON FBA","Amazon UK","10.99","GS-S925-CHAIN-EXT-001","05/03/2022 03:18:55","1"
"AMAZON FBA","Transter AMA CA","72.87","BIA-S925-CHAIN-012-200-650","10/03/2022 07:00:45","1"
"AMAZON FBA","Amazon DE","20.99","BIA-S925-CHAIN-019-110-600","11/03/2022 13:01:07","1"
"AMAZON FBA","Amazon UK","10.99","GS-S925-CHAIN-EXT-001","27/03/2022 19:58:44","1"
"AMAZON FBA","Amazon FR","19.99","S925-WHI-EAR-STUD-ZOD-001-CAP","13/03/2022 16:42:26","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-052-040-250","30/03/2022 03:47:22","1"
"AMAZON FBA","Amazon IT","13.99","BIA-GP-HOOP-HIN-010","10/03/2022 20:23:42","1"
"AMAZON FBA","Transter AMA AU","11.99","PAV-S925-EAR-BALL-001-020-2PAIR","02/03/2022 07:06:41","1"
"AMAZON FBA","Amazon DE","11.09","GS-GP-CHAIN-EXT-001","06/03/2022 21:45:18","1"
"AMAZON FBA","Amazon UK","9.99","BIA-S925-CHAIN-019-110-190","05/03/2022 22:47:33","1"
"AMAZON FBA","Amazon DE","10.99","GS-ROSE-CHAIN-EXT-001","01/03/2022 21:46:22","1"
"AMAZON FBA","Transter AMA AU","12.99","BIA-ROSE-CHAIN-001-035-360","11/03/2022 04:18:11","5"
"AMAZON FBA","Amazon UK","11.99","BIA-GP-CHAIN-001-035-500","18/03/2022 15:35:37","1"
"AMAZON FBA","Transter AMA CA","25.75","BIA-GP-CHAIN-012-100-450","13/03/2022 07:33:43","1"
"AMAZON FBA","Amazon DE","12.99","BIA-S925-CHAIN-020-200-190","21/03/2022 13:40:29","1"
"AMAZON FBA","Amazon DE","15.99","BIA-S925-CHAIN-016-350-190","18/03/2022 02:09:56","1"
"AMAZON FBA","Amazon UK","9.99","S925-WHI-EAR-CUFF-008","10/03/2022 03:18:47","1"
"AMAZON","Amazon UK","11.99","BIA-S925-CHAIN-012-100-500","14/03/2022 14:30:46","1"
"AMAZON FBA","Amazon DE","13.99","BIA-ROSE-CHAIN-008-030-450","02/03/2022 03:33:34","1"
"AMAZON FBA","Transter AMA CA","28.69","BIA-S925-CHAIN-016-350-190","31/03/2022 03:59:44","1"
"EBAY","EBAY1","6.89","BIA-S925-CHAIN-052-040-250","21/03/2022 14:47:25","1"
"AMAZON FBA","Transter AMA CA","28.01","BIA-S925-CHAIN-016-350-180","25/03/2022 21:13:22","1"
"AMAZON FBA","Amazon DE","15.12","BIA-S925-CHAIN-006-035-550","21/03/2022 02:22:25","1"
"AMAZON FBA","Amazon DE","14.99","BIA-GP-CHAIN-008-030-500","14/03/2022 18:38:20","1"
"AMAZON FBA","Amazon UK","12.99","BIA-S925-CHAIN-019-110-220-250","06/03/2022 12:29:17","1"
"AMAZON FBA","Amazon UK","12.99","BIA-S925-CHAIN-019-110-220-250","30/03/2022 16:20:30","1"
"AMAZON FBA","Amazon UK","12.99","BIA-S925-CHAIN-019-110-220-250","19/03/2022 17:15:48","1"
"AMAZON FBA","Amazon UK","31.99","BIA-S925-CHAIN-024-190-650","07/03/2022 15:24:20","1"
"AMAZON FBA","Amazon ES","9.99","PAV-S925-EAR-BALL-001-020-2PAIR","20/03/2022 21:50:42","1"
"AMAZON","Amazon DE","9.99","PAV-S925-EAR-BALL-001-020-2PAIR","04/03/2022 14:34:02","1"
"AMAZON FBA","Amazon IT","13.99","BIA-ROSE-CHAIN-001-035-360","18/03/2022 01:33:32","1"
"AMAZON FBA","Transter AMA CA","18.47","GS-S925-CHAIN-EXT-001","05/03/2022 11:44:29","1"
"AMAZON FBA","Amazon ES","9.99","PAV-S925-EAR-BALL-001-020-2PAIR","19/03/2022 08:13:12","1"
"AMAZON FBA","Transter AMA US","15.15","BIA-S925-CHAIN-019-110-220-250","28/03/2022 20:08:31","1"
"AMAZON","Transter AMA CA","24.94","BIA-S925-CHAIN-012-100-500","10/03/2022 14:49:35","1"
"AMAZON FBA","Amazon FR","9.99","PAV-S925-EAR-BALL-001-020-2PAIR","22/03/2022 11:12:23","1"
"AMAZON FBA","Amazon UK","13.99","BIA-S925-CHAIN-016-350-190","05/03/2022 17:03:40","1"
"AMAZON FBA","Amazon ES","13.99","BIA-GP-CHAIN-001-035-500","18/03/2022 18:27:35","1"
"AMAZON FBA","Transter AMA CA","27","BIA-S925-CHAIN-019-110-220-250","07/03/2022 08:31:07","1"
"AMAZON FBA","Amazon DE","9.99","PAV-S925-EAR-BALL-002-020-2PAIR","15/03/2022 03:14:46","1"
"AMAZON FBA","Transter AMA US","40.95","BIA-S925-CHAIN-012-200-650","21/03/2022 18:44:37","1"
"AMAZON FBA","Transter AMA CA","18.47","GS-GP-CHAIN-EXT-001","24/03/2022 15:03:29","1"
"AMAZON FBA","Amazon ES","13.99","BIA-GP-CHAIN-008-030-450","07/03/2022 00:35:18","1"
"AMAZON FBA","Amazon IT","9.99","PAV-S925-EAR-BALL-001-020-2PAIR","20/03/2022 12:04:23","1"
"AMAZON FBA","Transter AMA AU","16.99","BIA-S925-CHAIN-019-110-220-250","23/03/2022 16:07:41","1"
"AMAZON FBA","Amazon UK","25.99","BIA-S925-CHAIN-020-200-700","04/03/2022 13:29:56","1"
"AMAZON FBA","Amazon DE","14.99","BIA-S925-CHAIN-006-035-550","16/03/2022 08:15:21","1"
"AMAZON FBA","Amazon DE","28.99","BIA-S925-CHAIN-020-200-700","23/03/2022 01:24:59","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-052-040-250","06/03/2022 16:39:29","1"
"AMAZON FBA","Transter AMA CA","22.46","BIA-GP-CHAIN-001-035-500","02/03/2022 15:32:27","1"
"AMAZON FBA","Amazon DE","15.99","BIA-S925-CHAIN-016-350-190","23/03/2022 00:26:47","1"
"AMAZON FBA","Transter AMA CA","20.93","BIA-GP-HOOP-HIN-010","07/03/2022 13:30:50","1"
"AMAZON FBA","Amazon UK","12.99","BIA-S925-CHAIN-006-035-550","28/03/2022 14:33:15","1"
"AMAZON FBA","Amazon DE","10.99","GS-GP-CHAIN-EXT-001","04/03/2022 21:19:27","1"
"AMAZON FBA","Amazon IT","16.99","BIA-S925-CHAIN-019-110-220-250","30/03/2022 09:57:53","1"
"AMAZON FBA","Amazon IT","15.99","PAV-S925-HOOP-BALI-003-015","22/03/2022 22:35:31","1"
"AMAZON FBA","Amazon DE","13.99","BIA-S925-CHAIN-012-100-500","18/03/2022 14:55:54","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-052-040-250","31/03/2022 03:44:23","1"
"AMAZON FBA","Amazon DE","25.99","BIA-GP-CHAIN-020-200-500","21/03/2022 13:40:29","1"
"AMAZON FBA","Amazon IT","18.99","BIA-GP-CHAIN-015-120-700","05/03/2022 16:35:01","1"
"AMAZON FBA","Amazon DE","9.99","PAV-S925-EAR-BALL-001-020-2PAIR","18/03/2022 02:03:19","1"
"AMAZON FBA","Amazon DE","12.1","BIA-GP-HOOP-HIN-010","20/03/2022 03:32:48","1"
"AMAZON FBA","Transter AMA MX","267","BIA-S925-CHAIN-052-040-250","23/03/2022 03:58:15","1"
"AMAZON FBA","Amazon UK","10.99","S925-YEL-EAR-STUD-PERL-001-6to7","17/03/2022 00:20:32","1"
"AMAZON FBA","Transter AMA CA","20.33","PAV-S925-EAR-BALL-001-020-2PAIR","24/03/2022 07:12:32","1"
"AMAZON FBA","Amazon DE","10.99","GS-S925-CHAIN-EXT-001","21/03/2022 15:29:51","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-052-040-250","19/03/2022 12:32:01","1"
"AMAZON FBA","Amazon UK","9.99","BIA-S925-CHAIN-049-020-450","09/03/2022 17:55:25","1"
"AMAZON FBA","Amazon ES","21.99","BIA-S925-CHAIN-024-140-600","07/03/2022 01:11:25","1"
"AMAZON FBA","Amazon DE","20.99","GS-GP-PEN-COIN-001","17/03/2022 15:30:21","1"
"AMAZON FBA","Amazon UK","19.99","BIA-S925-CHAIN-029-500-190","24/03/2022 21:43:27","1"
"AMAZON FBA","Transter AMA AU","23.99","BIA-S925-CHAIN-024-140-600","29/03/2022 20:06:28","1"
"AMAZON FBA","Amazon UK","10.99","BIA-ROSE-CHAIN-001-035-450","17/03/2022 17:06:43","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-006-035-450","02/03/2022 21:09:20","1"
"AMAZON FBA","Amazon DE","13.99","BIA-S925-CHAIN-006-035-500","08/03/2022 09:14:31","1"
"AMAZON FBA","Transter AMA US","12.18","BIA-S925-CHAIN-019-110-200","30/03/2022 23:04:31","1"
"EBAY","EBAY1","18.69","GS-GP-PEN-COIN-001","17/03/2022 14:46:50","1"
"AMAZON FBA","Amazon UK","29.32","S925-WHI-RIN-HAM-001-O","27/03/2022 20:34:00","1"
"AMAZON FBA","Amazon UK","19.99","S925-WHI-EAR-DROP-021","24/03/2022 03:10:53","1"
"AMAZON FBA","Amazon DE","15.99","BIA-S925-CHAIN-024-190-200","09/03/2022 22:05:38","1"
"AMAZON FBA","Transter AMA AU","16.99","BIA-S925-HOOP-HIN-020","23/03/2022 05:32:44","1"
"AMAZON FBA","Transter AMA CA","21.14","S925-WHI-EAR-STUD-PERL-002-6to7","15/03/2022 18:29:45","1"
"AMAZON FBA","Amazon UK","19.99","S925-WHI-EAR-DROP-021","18/03/2022 18:11:13","1"
"AMAZON FBA","Transter AMA AU","20.99","BIA-S925-CHAIN-029-500-190","23/03/2022 06:47:09","1"
"AMAZON FBA","Transter AMA CA","45.87","BIA-S925-CHAIN-013-075-190","12/03/2022 08:23:32","1"
"AMAZON FBA","Transter AMA US","12.29","BIA-ROSE-CHAIN-001-035-450","08/03/2022 07:19:41","3"
"AMAZON FBA","Transter AMA US","12.51","BIA-S925-CHAIN-045-140-190","07/03/2022 01:13:56","1"
"AMAZON FBA","Transter AMA US","12.27","BIA-S925-CHAIN-019-110-200","19/03/2022 13:48:52","1"
"AMAZON FBA","Amazon FR","17.13","BIA-S925-CHAIN-008-060-200","07/03/2022 02:31:33","1"
"AMAZON FBA","Transter AMA CA","32.64","BIA-S925-CHAIN-029-500-190","16/03/2022 04:07:30","1"
"AMAZON FBA","Transter AMA US","12.35","BIA-S925-CHAIN-019-110-200","26/03/2022 23:30:11","1"
"AMAZON FBA","Amazon UK","13.99","BIA-S925-CHAIN-024-190-200","09/03/2022 16:53:57","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-006-035-450","28/03/2022 23:48:46","1"
"AMAZON FBA","Amazon ES","13.99","S925-BC-0396-PEN-3H","12/03/2022 21:45:05","1"
"AMAZON FBA","Amazon UK","13.99","BIA-S925-CHAIN-024-190-200","19/03/2022 17:14:46","1"
"AMAZON FBA","Transter AMA CA","26.32","BIA-S925-CHAIN-012-100-600","02/03/2022 04:38:14","1"
"AMAZON FBA","Amazon ES","9.99","S925-WHI-EAR-CUFF-002","03/03/2022 00:04:59","1"
"AMAZON FBA","Amazon IT","18.99","S925-WHI-EAR-STUD-SWA-006-202","23/03/2022 09:29:58","1"
"AMAZON FBA","Amazon UK","11.99","BIA-S925-HOOP-002","16/03/2022 14:33:40","1"
"AMAZON FBA","Transter AMA US","12.32","BIA-S925-CHAIN-019-110-200","23/03/2022 09:26:54","1"
"AMAZON FBA","Amazon DE","12.99","BIA-S925-CHAIN-006-035-450","08/03/2022 21:45:23","1"
"AMAZON FBA","Transter AMA US","12.89","BIA-S925-CHAIN-045-140-190","04/03/2022 07:23:37","1"
"AMAZON FBA","Amazon IT","18.99","BIA-S925-HOOP-003","14/03/2022 00:12:38","1"
"AMAZON FBA","Transter AMA US","14.19","BIA-ROSE-CHAIN-001-035-500","20/03/2022 03:56:21","1"
"AMAZON FBA","Transter AMA US","14.08","BIA-ROSE-CHAIN-001-035-500","05/03/2022 21:26:19","1"
"AMAZON FBA","Amazon FR","21.99","S925-WHI-EAR-DROP-012","04/03/2022 12:37:17","1"
"AMAZON FBA","Transter AMA US","17.23","BIA-S925-HOOP-003","15/03/2022 09:50:36","1"
"AMAZON FBA","Amazon ES","9.99","BIA-S925-CHAIN-001-030-600","09/03/2022 02:56:34","1"
"AMAZON FBA","Amazon UK","11.99","BIA-S925-HOOP-002","11/03/2022 00:24:26","1"
"AMAZON FBA","Amazon ES","20.99","BIA-S925-CHAIN-029-500-190","06/03/2022 02:05:11","1"
"AMAZON FBA","Transter AMA US","11.79","BIA-S925-CHAIN-019-110-180","22/03/2022 04:50:02","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-004-040-450","26/03/2022 18:58:42","1"
"AMAZON FBA","Amazon DE","12.99","S925-BC-0396-PEN-3H","30/03/2022 23:53:08","1"
"AMAZON FBA","Transter AMA US","11.54","BIA-S925-CHAIN-019-110-180","18/03/2022 21:18:07","1"
"AMAZON FBA","Amazon FR","16.99","BIA-S925-CHAIN-052-040-500","24/03/2022 19:52:59","1"
"AMAZON FBA","Amazon DE","19.99","BIA-S925-CHAIN-029-500-190","04/03/2022 11:22:57","1"
"AMAZON FBA","Amazon DE","21.99","BIA-S925-CHAIN-051-250-600","02/03/2022 02:18:54","1"
"AMAZON FBA","Amazon UK","13.99","BIA-S925-CHAIN-024-190-200","22/03/2022 13:47:12","1"
"AMAZON FBA","Amazon FR","12.99","BIA-S925-CHAIN-015-120-450","06/03/2022 23:23:31","1"
"AMAZON FBA","Amazon DE","17.99","S925-WHI-EAR-STUD-SWA-006-266","11/03/2022 22:58:36","1"
"AMAZON FBA","Amazon ES","18.99","BIA-S925-CHAIN-005-060-190","04/03/2022 22:03:37","1"
"AMAZON","Amazon UK","18.99","BIA-S925-CHAIN-024-140-600","10/03/2022 14:49:38","1"
"AMAZON FBA","Amazon DE","39.99","S925-WHI-BRA-BAN-HAM-001-600","11/03/2022 14:27:49","1"
"AMAZON FBA","Amazon IT","15.57","BIA-S925-CHAIN-015-120-900","22/03/2022 04:25:11","1"
"AMAZON FBA","Amazon UK","13.99","BIA-S925-CHAIN-024-190-200","10/03/2022 17:44:12","1"
"AMAZON","Amazon DE","13.99","BIA-S925-CHAIN-006-035-500","29/03/2022 13:35:14","1"
"AMAZON FBA","Amazon UK","10.81","S925-BC-0396-PEN-3H","25/03/2022 15:39:02","1"
"AMAZON FBA","Amazon DE","14.99","S925-WHI-EAR-DROP-013","03/03/2022 21:50:32","1"
"AMAZON FBA","Amazon UK","11.99","S925-WHI-EAR-STUD-011","24/03/2022 03:10:53","1"
"AMAZON FBA","Amazon UK","9.99","BIA-S925-HOOP-001","19/03/2022 13:21:52","1"
"AMAZON FBA","Amazon UK","9.99","BIA-S925-HOOP-001","09/03/2022 23:16:13","1"
"AMAZON FBA","Amazon FR","21.99","BIA-S925-CHAIN-043-200-450","26/03/2022 00:35:09","1"
"AMAZON FBA","Transter AMA US","20.65","BIA-S925-CHAIN-020-200-500","27/03/2022 04:11:12","1"
"AMAZON FBA","Transter AMA CA","24.51","S925-WHI-EAR-HOOP-009-020","30/03/2022 06:21:58","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-500","27/03/2022 16:54:52","1"
"AMAZON FBA","Transter AMA CA","30.61","BIA-S925-CHAIN-024-140-500","02/03/2022 11:17:19","1"
"AMAZON FBA","Amazon UK","9.99","S925-WHI-PEN-CROS-001","31/03/2022 18:54:53","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-500","06/03/2022 14:24:27","1"
"AMAZON FBA","Amazon FR","23.99","BIA-S925-HOOP-004","23/03/2022 17:42:11","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-004-040-500","03/03/2022 01:48:07","1"
"AMAZON FBA","Transter AMA CA","18.57","BIA-S925-CHAIN-001-030-500","12/03/2022 17:47:51","1"
"AMAZON FBA","Transter AMA CA","41.46","BIA-S925-CHAIN-043-200-550","23/03/2022 21:09:21","1"
"AMAZON FBA","Transter AMA CA","21.49","BIA-S925-HOOP-001","14/03/2022 22:25:39","1"
"SHOPIFY","ShopifyUK","13.59","BIA-GP-CHAIN-024-140-450","03/03/2022 14:41:59","1"
"AMAZON FBA","Amazon UK","14.99","BIA-GP-CHAIN-012-100-600","05/03/2022 19:25:36","1"
"AMAZON FBA","Transter AMA US","22.81","BIA-S925-HOOP-004","19/03/2022 09:16:57","1"
"AMAZON FBA","Transter AMA CA","18.92","BIA-S925-CHAIN-001-035-360","14/03/2022 20:30:19","1"
"AMAZON FBA","Amazon UK","14.99","BIA-S925-CHAIN-024-140-500","13/03/2022 16:20:29","1"
"AMAZON FBA","Transter AMA US","22.81","BIA-GP-CHAIN-020-200-450","18/03/2022 15:01:39","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-500","17/03/2022 21:48:50","1"
"AMAZON FBA","Amazon FR","9.99","BIA-S925-CHAIN-001-030-500","25/03/2022 15:24:15","1"
"AMAZON FBA","Amazon DE","9.99","BIA-S925-CHAIN-001-030-500","13/03/2022 07:25:03","1"
"AMAZON FBA","Transter AMA AU","11.99","S925-WHI-EAR-STUD-PERL-001-6to7","30/03/2022 03:29:22","1"
"EBAY","EBAY1","9.89","BIA-S925-CHAIN-015-120-700","14/03/2022 14:30:49","1"
"AMAZON FBA","Amazon DE","9.99","BIA-S925-CHAIN-001-035-360","06/03/2022 16:21:53","1"
"AMAZON FBA","Amazon UK","9.99","S925-WHI-EAR-STUD-PERL-001-7to8","25/03/2022 01:59:33","1"
"AMAZON FBA","Amazon ES","9.99","BIA-S925-CHAIN-001-030-500","20/03/2022 01:09:29","1"
"AMAZON FBA","Amazon ES","9.99","BIA-S925-CHAIN-001-030-500","13/03/2022 17:50:07","1"
"AMAZON FBA","Transter AMA US","19.46","BIA-S925-CHAIN-020-200-450","31/03/2022 16:16:20","1"
"AMAZON FBA","Amazon DE","15.99","BIA-S925-CHAIN-031-230-450","01/03/2022 19:14:55","1"
"AMAZON FBA","Amazon ES","11.99","S925-WHI-EAR-STUD-PERL-001-7to8","12/03/2022 13:52:43","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-004-040-500","06/03/2022 17:52:07","1"
"AMAZON FBA","Transter AMA CA","19.42","BIA-S925-CHAIN-001-035-360","07/03/2022 15:53:54","2"
"AMAZON FBA","Amazon IT","13.99","BIA-S925-HOOP-001","18/03/2022 05:03:28","1"
"AMAZON FBA","Amazon UK","10.99","S925-WHI-PEN-CROS-002","12/03/2022 21:15:02","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-031-230-180","08/03/2022 14:51:49","1"
"AMAZON FBA","Amazon UK","10.99","S925-YEL-EAR-STUD-PERL-001-7to8","10/03/2022 04:12:48","1"
"AMAZON FBA","Amazon DE","10.07","BIA-S925-CHAIN-001-035-360","03/03/2022 19:23:00","1"
"AMAZON FBA","Transter AMA CA","38.86","MS-S925-LOC-001","24/03/2022 06:23:53","1"
"AMAZON FBA","Amazon FR","12.99","BIA-S925-HOOP-001","12/03/2022 20:44:22","1"
"AMAZON FBA","Amazon ES","15.99","BIA-GP-CHAIN-004-040-600","06/03/2022 14:32:39","1"
"AMAZON FBA","Amazon UK","37.99","S925-WHI-NEC-CHA-024-047-500","05/03/2022 21:40:54","1"
"AMAZON FBA","Transter AMA CA","22.87","BIA-S925-CHAIN-001-040-450","12/03/2022 19:59:40","1"
"AMAZON FBA","Amazon IT","21.99","BIA-S925-CHAIN-020-200-450","04/03/2022 00:59:31","1"
"AMAZON FBA","Amazon IT","16.99","BIA-S925-CHAIN-015-120-700","15/03/2022 04:29:37","1"
"AMAZON FBA","Amazon FR","13.99","BIA-S925-CHAIN-004-040-500","10/03/2022 21:58:16","1"
"AMAZON FBA","Amazon UK","13.99","BIA-S925-CHAIN-024-140-450","07/03/2022 00:25:49","1"
"AMAZON FBA","Transter AMA CA","21.62","BIA-S925-CHAIN-004-040-500","17/03/2022 23:12:05","1"
"AMAZON FBA","Amazon UK","13.99","BIA-S925-CHAIN-024-140-450","24/03/2022 21:33:53","1"
"AMAZON FBA","Transter AMA CA","29.37","BIA-GP-CHAIN-012-100-600","22/03/2022 08:59:40","1"
"AMAZON FBA","Transter AMA AU","14.99","S925-WHI-EAR-HOOP-009-020","22/03/2022 17:07:27","1"
"AMAZON FBA","Amazon UK","20.99","BIA-S925-CHAIN-043-200-550","16/03/2022 04:21:05","1"
"AMAZON FBA","Amazon UK","11.99","S925-WHI-EAR-HOOP-009-020","01/03/2022 16:22:17","1"
"AMAZON FBA","Amazon ES","12.99","BIA-S925-CHAIN-001-040-450","05/03/2022 17:17:05","1"
"AMAZON FBA","Amazon IT","3.99",,"15/03/2022 04:29:37","1"
"AMAZON FBA","Amazon DE","9.99","BIA-S925-CHAIN-001-035-360","09/03/2022 15:31:49","1"
"AMAZON FBA","Amazon IT","66.99","BIA-S925-CHAIN-055-230-700","16/03/2022 08:45:29","1"
"AMAZON FBA","Transter AMA US","20.8","BIA-S925-CHAIN-020-200-500","21/03/2022 14:30:42","1"
"AMAZON FBA","Transter AMA US","22.67","BIA-GP-CHAIN-020-200-450","22/03/2022 18:49:43","1"
"AMAZON FBA","Amazon IT","3.99",,"23/03/2022 01:29:59","1"
"AMAZON FBA","Amazon IT","13.99","BIA-S925-HOOP-001","21/03/2022 00:32:47","1"
"AMAZON FBA","Amazon UK","44.99","BIA-S925-CHAIN-055-230-500","16/03/2022 00:40:44","1"
"AMAZON FBA","Transter AMA CA","36.37","BIA-S925-CHAIN-043-200-450","14/03/2022 06:32:29","1"
"AMAZON FBA","Amazon UK","14.99","S925-WHI-RIN-CEL-006-N","22/03/2022 21:19:59","1"
"AMAZON FBA","Amazon DE","20.99","BIA-S925-CHAIN-043-200-450","18/03/2022 02:09:56","1"
"AMAZON FBA","Amazon FR","9.99","BIA-S925-CHAIN-001-030-500","09/03/2022 15:13:48","1"
"AMAZON FBA","Transter AMA US","13.75","S925-YEL-EAR-STUD-PERL-001-7to8","07/03/2022 04:58:09","1"
"AMAZON FBA","Transter AMA CA","22.48","BIA-S925-CHAIN-001-040-450","19/03/2022 07:28:37","1"
"AMAZON FBA","Transter AMA CA","20.34","BIA-S925-CHAIN-001-030-500","09/03/2022 20:21:34","1"
"AMAZON FBA","Transter AMA US","22.14","BIA-S925-HOOP-004","05/03/2022 21:22:14","1"
"AMAZON FBA","Amazon UK","19.99","S925-BAW-BRA-CHA-012-190","07/03/2022 14:02:46","1"
"AMAZON FBA","Amazon DE","20.99","BIA-S925-CHAIN-043-200-450","03/03/2022 13:44:00","1"
"AMAZON FBA","Transter AMA US","22.89","BIA-GP-CHAIN-020-200-450","10/03/2022 21:10:44","1"
"AMAZON FBA","Amazon UK","9.99","BIA-S925-CHAIN-043-200-180","04/03/2022 02:13:32","1"
"AMAZON FBA","Amazon UK","12.99","BIA-S925-CHAIN-024-190-180","20/03/2022 04:10:26","1"
"AMAZON FBA","Amazon DE","26.51","S925-WHI-NEC-CHA-028-030-450","24/03/2022 10:30:30","1"
"AMAZON FBA","Amazon UK","18.99","BIA-S925-CHAIN-020-200-500","05/03/2022 22:45:37","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-500","25/03/2022 22:28:19","1"
"AMAZON FBA","Transter AMA US","22.56","BIA-S925-HOOP-004","16/03/2022 20:24:17","1"
"AMAZON FBA","Transter AMA US","20.67","BIA-S925-CHAIN-020-200-500","19/03/2022 05:35:22","1"
