Order ID,Sale ID,Date,Order,Transaction type,Sale type,Sales channel,POS location,Billing country,Billing region,Billing city,Shipping country,Shipping region,Shipping city,Product type,Product vendor,Product,Variant,Variant SKU,Net quantity,Gross sales,Discounts,Returns,Net sales,Shipping,Taxes,Total sales
4099460694131,13129318072435,2021-11-22T16:19:58Z,#WEB2025,product,order,Online Store,,United Kingdom,England,Farnham,United Kingdom,England,Farnham,Chains,Amberta,Silver Singapore Chain,"18""/45 cm",BIA-S925-CHAIN-008-035-450,1,7.980,-0.790,0.000,7.190,0.000,1.440,8.630
4099497787507,13129431777395,2021-11-22T16:43:18Z,#WEB2026,product,order,Online Store,,United States,Virginia,Covington,United States,Virginia,Covington,Pendant,Amberta,Silver Irish Cross Pendant,,S925-WHI-PEN-CROS-005,1,8.660,0.000,0.000,8.660,0.000,0.000,8.660
4099497787507,13129431744627,2021-11-22T16:43:18Z,#WEB2026,product,order,Online Store,,United States,Virginia,Covington,United States,Virginia,Covington,Chains,Amberta,Silver Bismark Chain,"20""/50 cm",BIA-S925-CHAIN-041-220-500,1,11.990,0.000,0.000,11.990,0.000,0.000,11.990
4101282234483,13134951972979,2021-11-23T14:26:22Z,#WEB2027,product,order,Online Store,,Spain,Madrid,Alcala De Henares,Spain,Madrid,Alcala De Henares,Bracelet,Amberta,Silver Ball and Bar Mesh Bracelet,"8""/20 cm",BIA-S925-CHAIN-016-350-200,1,9.980,-0.990,0.000,8.990,0.000,1.890,10.880
4101282234483,13134952005747,2021-11-23T14:26:22Z,#WEB2027,product,order,Online Store,,Spain,Madrid,Alcala De Henares,Spain,Madrid,Alcala De Henares,Bracelet,Amberta,Silver Bismark Bracelet,"8""/20 cm",BIA-S925-CHAIN-041-220-200,1,7.320,-0.720,0.000,6.600,0.000,1.390,7.990
4101735350387,13136382918771,2021-11-23T18:37:21Z,#WEB2028,product,order,Online Store,,Spain,Valencia,Puerto De Sagunto,Spain,Valencia,Puerto De Sagunto,Earrings,Amberta,Silver Pave Huggie Hoop Earrings,,S925-WHI-EAR-HOOP-017-020,1,23.990,0.000,0.000,23.990,0.000,5.040,29.030
4102985613427,13140240138355,2021-11-24T09:07:57Z,#WEB2029,product,order,Online Store,,United Kingdom,England,Telford,United Kingdom,England,Telford,Chains,Amberta,Silver Rope Chain,"18""/45 cm",BIA-S925-CHAIN-022-150-450,10,99.920,0.000,0.000,99.920,0.000,19.980,119.900
4102985613427,13140240040051,2021-11-24T09:07:57Z,#WEB2029,product,order,Online Store,,United Kingdom,England,Telford,United Kingdom,England,Telford,Chains,Amberta,Rose Plated Silver 1.3 mm Curb Chain,"18""/45 cm",BIA-ROSE-CHAIN-001-035-450,1,7.320,0.000,0.000,7.320,0.000,1.470,8.790
4102985613427,13140240105587,2021-11-24T09:07:57Z,#WEB2029,product,order,Online Store,,United Kingdom,England,Telford,United Kingdom,England,Telford,Chains,Amberta,Silver Rope Chain,"24""/60 cm",BIA-S925-CHAIN-022-150-600,6,75.950,0.000,0.000,75.950,0.000,15.190,91.140
4102985613427,13140240072819,2021-11-24T09:07:57Z,#WEB2029,product,order,Online Store,,United Kingdom,England,Telford,United Kingdom,England,Telford,Chains,Amberta,Rose Plated Silver Box Chain,"18""/45 cm",BIA-ROSE-CHAIN-012-100-450,1,7.990,0.000,0.000,7.990,0.000,1.600,9.590
4104379367539,13144723882099,2021-11-24T22:53:05Z,#WEB2030,product,order,Online Store,,United Kingdom,England,St Albans,United Kingdom,England,St Albans,Chains,Amberta,Gold Plated Silver Heart Chain,"14""/36 cm",BIA-GP-CHAIN-031-230-360,1,9.320,-0.920,0.000,8.400,0.000,1.680,10.080
4105355526259,13147813347443,2021-11-25T11:37:29Z,#WEB2031,product,order,Online Store,,United Kingdom,England,Ramsgate,United Kingdom,England,Ramsgate,Bracelet,Amberta,Silver Herringbone Chain Bracelet,,BIA-S925-CHAIN-029-500-190,1,13.320,0.000,0.000,13.320,0.000,2.670,15.990
4105658400883,13148837380211,2021-11-25T15:24:59Z,#WEB2032,product,order,Online Store,,United Kingdom,Scotland,Stirling,United Kingdom,Scotland,Stirling,Chains,Amberta,Silver Rock Chain,"18""/45 cm",BIA-S925-CHAIN-043-200-450,1,11.990,0.000,0.000,11.990,0.000,2.400,14.390
4106071048307,13150225039475,2021-11-25T18:45:11Z,#WEB2033,product,order,Online Store,,United Kingdom,England,Windsor,United Kingdom,England,Windsor,Chains,Amberta,Silver 1.1 mm Curb Chain Necklace,"24""/60 cm",BIA-S925-CHAIN-001-030-600,1,5.990,0.000,0.000,5.990,0.000,1.200,7.190
4107008704627,13153392885875,2021-11-26T02:52:14Z,#WEB2034,product,order,Online Store,,Canada,British Columbia,New Westminster,Canada,British Columbia,New Westminster,Chains,Amberta,Silver 1 mm Box Chain,"14""/36 cm",BIA-S925-CHAIN-012-100-360,1,6.660,0.000,0.000,6.660,0.000,0.000,6.660
4107008704627,13153392951411,2021-11-26T02:52:14Z,#WEB2034,product,order,Online Store,,Canada,British Columbia,New Westminster,Canada,British Columbia,New Westminster,Chains,Amberta,Silver Belcher Chain,"14""/36 cm",BIA-S925-CHAIN-007-040-360,1,6.660,0.000,0.000,6.660,0.000,0.000,6.660
4107008704627,13153393016947,2021-11-26T02:52:14Z,#WEB2034,product,order,Online Store,,Canada,British Columbia,New Westminster,Canada,British Columbia,New Westminster,Chains,Amberta,Rose Plated Silver Heart Chain,"14""/36 cm",BIA-ROSE-CHAIN-031-230-360,1,9.330,0.000,0.000,9.330,0.000,0.000,9.330
4107008704627,13153392918643,2021-11-26T02:52:14Z,#WEB2034,product,order,Online Store,,Canada,British Columbia,New Westminster,Canada,British Columbia,New Westminster,Chains,Amberta,Gold Plated Silver 1.3 mm Curb Chain,"14""/36 cm",BIA-GP-CHAIN-001-035-360,1,6.660,0.000,0.000,6.660,0.000,0.000,6.660
4107008704627,13153392754803,2021-11-26T02:52:14Z,#WEB2034,product,order,Online Store,,Canada,British Columbia,New Westminster,Canada,British Columbia,New Westminster,Chains,Amberta,Gold Plated Silver Singapore Chain,"14""/36 cm",BIA-GP-CHAIN-008-030-360,1,7.330,0.000,0.000,7.330,0.000,0.000,7.330
4107008704627,13153392787571,2021-11-26T02:52:14Z,#WEB2034,product,order,Online Store,,Canada,British Columbia,New Westminster,Canada,British Columbia,New Westminster,Ring,Amberta,Silver Adjustable Infinity Braid Ring,,S925-WHI-RIN-CEL-001,1,8.660,0.000,0.000,8.660,0.000,0.000,8.660
4107008704627,13153392689267,2021-11-26T02:52:14Z,#WEB2034,product,order,Online Store,,Canada,British Columbia,New Westminster,Canada,British Columbia,New Westminster,Chains,Amberta,Silver Multicolour Herringbone Necklace,,BIA-S925-CHAIN-029-500-COL-450,1,23.330,0.000,0.000,23.330,0.000,0.000,23.330
4107008704627,13153392984179,2021-11-26T02:52:14Z,#WEB2034,product,order,Online Store,,Canada,British Columbia,New Westminster,Canada,British Columbia,New Westminster,Chains,Amberta,Rose Plated Silver 1.3 mm Curb Chain,"14""/36 cm",BIA-ROSE-CHAIN-001-035-360,1,6.660,0.000,0.000,6.660,0.000,0.000,6.660
4107008704627,13153392820339,2021-11-26T02:52:14Z,#WEB2034,product,order,Online Store,,Canada,British Columbia,New Westminster,Canada,British Columbia,New Westminster,Chains,Amberta,Silver Figaro Chain,"18""/45 cm",BIA-S925-CHAIN-004-040-450,1,7.330,0.000,0.000,7.330,0.000,0.000,7.330
4107008704627,13153392722035,2021-11-26T02:52:14Z,#WEB2034,product,order,Online Store,,Canada,British Columbia,New Westminster,Canada,British Columbia,New Westminster,Pendant,Amberta,Silver Honey Amber Teddy Bear Pendant,,S925-BC-1853-PEN-3H,1,7.990,0.000,0.000,7.990,0.000,0.000,7.990
4107008704627,13153392853107,2021-11-26T02:52:14Z,#WEB2034,product,order,Online Store,,Canada,British Columbia,New Westminster,Canada,British Columbia,New Westminster,Chains,Amberta,Silver 1.3 mm Curb Chain,"14""/36 cm",BIA-S925-CHAIN-001-035-360,1,5.990,0.000,0.000,5.990,0.000,0.000,5.990
4107107172467,13153722269811,2021-11-26T03:47:51Z,#WEB2035,product,order,Online Store,,United States,Virginia,Fairfax,United States,Virginia,Fairfax,Bracelet,Amberta,Multicolour Herringbone Bracelet,,BIA-S925-CHAIN-029-500-COL-190,1,13.330,0.000,0.000,13.330,0.000,0.000,13.330
4107107172467,13153722302579,2021-11-26T03:47:51Z,#WEB2035,product,order,Online Store,,United States,Virginia,Fairfax,United States,Virginia,Fairfax,Toe Ring,Amberta,Silver Wave Toe Ring,,MS-S925-TOE-001,2,11.980,0.000,0.000,11.980,0.000,0.000,11.980
4107696636019,13155697819763,2021-11-26T08:57:26Z,#WEB2036,product,order,Online Store,,Iceland,,Reykjavik,Iceland,,Reykjavik,Chains,Amberta,Men's Black Rhodium Plated Silver Curb Chain,"18""/45 cm",S925-BLA-NEC-CHA-001-013-450,5,33.300,-6.660,0.000,26.640,0.000,0.000,26.640
4107696636019,13155697754227,2021-11-26T08:57:26Z,#WEB2036,product,order,Online Store,,Iceland,,Reykjavik,Iceland,,Reykjavik,Chains,Amberta,Men's Black Rhodium Plated Silver Figaro Chain,"20""/50 cm",S925-BLA-NEC-CHA-002-015-500,5,36.650,-7.330,0.000,29.320,0.000,0.000,29.320
4107696636019,13155697786995,2021-11-26T08:57:26Z,#WEB2036,product,order,Online Store,,Iceland,,Reykjavik,Iceland,,Reykjavik,Chains,Amberta,Men's Black Rhodium Plated Silver Box Chain,"18""/45 cm",S925-BLA-NEC-CHA-006-010-450,5,36.650,-7.330,0.000,29.320,0.000,0.000,29.320
4109173948531,13160666529907,2021-11-26T17:36:32Z,#WEB2037,product,order,Online Store,,Canada,Ontario,Richmond Hill,Canada,Ontario,Richmond Hill,Earrings,Amberta,Rose Plated Silver 45 mm Huggie Hoop Earrings,,BIA-ROSE-HOOP-HIN-045,1,29.990,-6.000,0.000,23.990,0.000,0.000,23.990
4109173948531,13160666628211,2021-11-26T17:36:32Z,#WEB2037,product,order,Online Store,,Canada,Ontario,Richmond Hill,Canada,Ontario,Richmond Hill,Chains,Amberta,Rose Plated Silver Snake Chain,"18""/45 cm",BIA-ROSE-CHAIN-024-140-450,2,22.660,-4.540,0.000,18.120,0.000,0.000,18.120
4109173948531,13160666759283,2021-11-26T17:36:32Z,#WEB2037,product,order,Online Store,,Canada,Ontario,Richmond Hill,Canada,Ontario,Richmond Hill,Chains,Amberta,Men's Silver 4.7 mm Flat Curb Chain,"18""/45 cm",S925-WHI-NEC-CHA-024-047-450,1,23.330,-4.660,0.000,18.670,0.000,0.000,18.670
4109173948531,13160666726515,2021-11-26T17:36:32Z,#WEB2037,product,order,Online Store,,Canada,Ontario,Richmond Hill,Canada,Ontario,Richmond Hill,Chains,Amberta,Silver Rhombus Curb Chain,"20""/50 cm",BIA-S925-CHAIN-006-035-500,2,15.980,-3.190,0.000,12.790,0.000,0.000,12.790
4109173948531,13160666595443,2021-11-26T17:36:32Z,#WEB2037,product,order,Online Store,,Canada,Ontario,Richmond Hill,Canada,Ontario,Richmond Hill,Chains,Amberta,Rose Plated Silver Snake Chain,"20""/50 cm",BIA-ROSE-CHAIN-024-140-500,2,23.980,-4.800,0.000,19.180,0.000,0.000,19.180
4109173948531,13160666660979,2021-11-26T17:36:32Z,#WEB2037,product,order,Online Store,,Canada,Ontario,Richmond Hill,Canada,Ontario,Richmond Hill,Chains,Amberta,Rose Plated Silver Singapore Chain,"18""/45 cm",BIA-ROSE-CHAIN-008-030-450,2,15.980,-3.190,0.000,12.790,0.000,0.000,12.790
4109173948531,13160666562675,2021-11-26T17:36:32Z,#WEB2037,product,order,Online Store,,Canada,Ontario,Richmond Hill,Canada,Ontario,Richmond Hill,Chains,Amberta,Rose Plated Silver Snake Chain,"24""/60 cm",BIA-ROSE-CHAIN-024-140-600,2,27.980,-5.600,0.000,22.380,0.000,0.000,22.380
4109173948531,13160666693747,2021-11-26T17:36:32Z,#WEB2037,product,order,Online Store,,Canada,Ontario,Richmond Hill,Canada,Ontario,Richmond Hill,Chains,Amberta,Silver Adjustable Trace Chain with Slider,,GS-S925-CHAIN-SLI-002-030,3,25.980,-5.190,0.000,20.790,0.000,0.000,20.790
4109178437747,13160681603187,2021-11-26T17:37:28Z,#WEB2038,product,order,Online Store,,Spain,Madrid,Alcala De Henares,Spain,Madrid,Alcala De Henares,Bracelet,Amberta,Silver Cobb Bracelet,"7""/18 cm",BIA-S925-CHAIN-048-050-180,1,5.980,-1.190,0.000,4.790,0.000,1.010,5.800
4109178437747,13160681734259,2021-11-26T17:37:28Z,#WEB2038,product,order,Online Store,,Spain,Madrid,Alcala De Henares,Spain,Madrid,Alcala De Henares,Pendant,Amberta,Silver Filigree Leaf Pendant,,S925-WHI-PEN-LEAF-001,1,7.330,-1.460,0.000,5.870,0.000,1.230,7.100
4109178437747,13160681635955,2021-11-26T17:37:28Z,#WEB2038,product,order,Online Store,,Spain,Madrid,Alcala De Henares,Spain,Madrid,Alcala De Henares,Chains,Amberta,Silver Bismark Chain,"20""/50 cm",BIA-S925-CHAIN-041-220-500,1,11.990,-2.400,0.000,9.590,0.000,2.010,11.600
4109178437747,13160681668723,2021-11-26T17:37:28Z,#WEB2038,product,order,Online Store,,Spain,Madrid,Alcala De Henares,Spain,Madrid,Alcala De Henares,Extender,Amberta,Silver Chain Extender Set,,GS-S925-CHAIN-EXT-001,1,6.650,-1.330,0.000,5.320,0.000,1.120,6.440
4109178437747,13160681701491,2021-11-26T17:37:28Z,#WEB2038,product,order,Online Store,,Spain,Madrid,Alcala De Henares,Spain,Madrid,Alcala De Henares,Chains,Amberta,Silver Singapore Chain,"28""/70 cm",BIA-S925-CHAIN-008-035-700,1,10.660,-2.120,0.000,8.540,0.000,1.790,10.330
4109178437747,13160681767027,2021-11-26T17:37:28Z,#WEB2038,product,order,Online Store,,Spain,Madrid,Alcala De Henares,Spain,Madrid,Alcala De Henares,Earrings,Amberta,Silver Twisted Rope Hoop Earrings,,S925-WHI-EAR-HOOP-010-020,1,9.320,-1.850,0.000,7.470,0.000,1.570,9.040
4109419085939,13161483370611,2021-11-26T18:31:55Z,#WEB2039,product,order,Online Store,,United Kingdom,England,Tamworth,United Kingdom,England,Tamworth,Chains,Amberta,Silver 2 mm Ball Chain,"18""/45 cm",BIA-S925-CHAIN-020-200-450,1,11.320,0.000,0.000,11.320,0.000,2.270,13.590
4112194863219,13170705367155,2021-11-27T11:40:15Z,#WEB2040,product,order,Online Store,,United Kingdom,England,Chatteris,United Kingdom,England,Chatteris,Earrings,Amberta,Silver 7 mm Sleeper Hoop Earrings,,GS-S925-HOOP-007,1,5.990,0.000,0.000,5.990,0.000,1.200,7.190
4112380297331,13171292962931,2021-11-27T13:54:48Z,#WEB2041,product,order,Online Store,,United Kingdom,Wales,Chepstow,United Kingdom,Wales,Chepstow,Anklet,Amberta,Silver Trottolino Anklet,,BIA-S925-CHAIN-021-080-220-250,1,8.650,-1.720,0.000,6.930,0.000,1.390,8.320
4112380297331,13171292930163,2021-11-27T13:54:48Z,#WEB2041,product,order,Online Store,,United Kingdom,Wales,Chepstow,United Kingdom,Wales,Chepstow,Chains,Amberta,Silver Byzantine Necklace,"18""/45 cm",BIA-S925-CHAIN-013-075-450,1,36.650,-7.330,0.000,29.320,0.000,5.870,35.190
4113240129651,13173970763891,2021-11-27T19:37:00Z,#WEB2042,product,order,Online Store,,United Kingdom,England,Hoddesdon,United Kingdom,England,Hoddesdon,Bracelet,Amberta,Silver Multi Heart Bracelet,,S925-WHI-BRA-CHA-040-200,1,12.660,0.000,0.000,12.660,0.000,2.530,15.190
4113296883827,13174151184499,2021-11-27T19:58:16Z,#WEB2043,product,order,Online Store,,Canada,Ontario,Cambridge,Canada,Ontario,Cambridge,Pendant,Amberta,Silver Yellow Amber Sun Pendant,,S925-BC-1764-PEN-2Y,4,34.640,-6.920,0.000,27.720,0.000,0.000,27.720
4113484218483,13174732193907,2021-11-27T21:08:44Z,#WEB2044,product,order,Online Store,,United Kingdom,England,Crawley,United Kingdom,England,"Chatham, Kent",Chains,Amberta,Silver Heart Chain,"24""/60 cm",BIA-S925-CHAIN-031-230-600,1,11.320,-2.250,0.000,9.070,0.000,1.810,10.880
4113516068979,13174828925043,2021-11-27T21:20:46Z,#WEB2045,product,order,Online Store,,United Kingdom,England,Crawley,United Kingdom,England,Crawley,Chains,Amberta,Silver Rock Chain,"22""/55 cm",BIA-S925-CHAIN-043-200-550,1,13.990,-2.790,0.000,11.200,0.000,2.240,13.440
4114102386803,13176671010931,2021-11-28T02:17:33Z,#WEB2046,product,order,Online Store,,Mexico,México,Nezahualcóyotl,Mexico,México,Nezahualcóyotl,Chains,Amberta,Rose Plated Silver 2 mm Ball Chain,"18""/45 cm",BIA-ROSE-CHAIN-020-200-450,1,13.990,-2.790,0.000,11.200,0.000,0.000,11.200
4114102386803,13176670978163,2021-11-28T02:17:33Z,#WEB2046,product,order,Online Store,,Mexico,México,Nezahualcóyotl,Mexico,México,Nezahualcóyotl,Chains,Amberta,Rose Plated Silver 1.3 mm Curb Chain,"14""/36 cm",BIA-ROSE-CHAIN-001-035-360,1,6.660,-1.340,0.000,5.320,0.000,0.000,5.320
4114102386803,13176671043699,2021-11-28T02:17:33Z,#WEB2046,product,order,Online Store,,Mexico,México,Nezahualcóyotl,Mexico,México,Nezahualcóyotl,Earrings,Amberta,Rose Plated Silver 20 mm Huggie Hoop Earrings,,BIA-ROSE-HOOP-HIN-020,1,9.990,-1.990,0.000,8.000,0.000,0.000,8.000
4114960253043,13179268530291,2021-11-28T13:02:24Z,#WEB2047,product,order,Online Store,,United Kingdom,England,Windsor,United Kingdom,England,Windsor,Chains,Amberta,Silver 1.3 mm Curb Chain,"28""/70 cm",BIA-S925-CHAIN-001-035-700,1,7.320,0.000,0.000,7.320,0.000,1.470,8.790
4115226787955,13180116828275,2021-11-28T15:47:31Z,#WEB2048,product,order,Online Store,,France,,Montmorency,France,,Montmorency,Earrings,Amberta,Silver 12.3 mm Zirconia Hoop Earrings,,S925-WHI-EAR-HOOP-020-012,1,8.660,-1.730,0.000,6.930,0.000,1.380,8.310
4115226787955,13180116795507,2021-11-28T15:47:31Z,#WEB2048,product,order,Online Store,,France,,Montmorency,France,,Montmorency,Earrings,Amberta,Silver 10 mm Huggie Hoop Earrings,,BIA-S925-HOOP-HIN-010,1,5.980,-1.190,0.000,4.790,0.000,0.960,5.750
4115226787955,13180116861043,2021-11-28T15:47:31Z,#WEB2048,product,order,Online Store,,France,,Montmorency,France,,Montmorency,Earrings,Amberta,Silver Twisted Rope Hoop Earrings,,S925-WHI-EAR-HOOP-010-020,1,9.320,-1.850,0.000,7.470,0.000,1.490,8.960
4115968458867,13182517411955,2021-11-28T20:48:36Z,#WEB2049,product,order,Online Store,,Germany,,Esslingen Am Neckar,Germany,,Esslingen Am Neckar,Chains,Amberta,Silver Franco Chain,"20""/50 cm",BIA-S925-CHAIN-055-230-500,1,29.990,0.000,0.000,29.990,0.000,5.700,35.690
4117248049267,13186840985715,2021-11-29T07:42:30Z,#WEB2050,product,order,Online Store,,United Kingdom,England,Dronfield,United Kingdom,England,Dronfield,Earrings,Amberta,Silver 20.3 mm Zirconia Hoop Earrings,,S925-WHI-EAR-HOOP-020-020,1,13.980,-2.790,0.000,11.190,0.000,2.240,13.430
4117248049267,13186841018483,2021-11-29T07:42:30Z,#WEB2050,product,order,Online Store,,United Kingdom,England,Dronfield,United Kingdom,England,Dronfield,Earrings,Amberta,Silver Bali Hoops with Beads,,PAV-S925-HOOP-BALI-004-030,1,13.320,-2.650,0.000,10.670,0.000,2.130,12.800
4118778282099,13191718994035,2021-11-29T19:04:57Z,#WEB2051,product,order,Online Store,,United Kingdom,England,"Burton Joyce, Nottingham",United Kingdom,England,"Burton Joyce, Nottingham",Bracelet,Amberta,Silver Adjustable Beaded Bracelet,,GS-S925-BRA-SLI-004,1,13.980,-2.790,0.000,11.190,0.000,2.240,13.430
4118778282099,13191718895731,2021-11-29T19:04:57Z,#WEB2051,product,order,Online Store,,United Kingdom,England,"Burton Joyce, Nottingham",United Kingdom,England,"Burton Joyce, Nottingham",Chains,Amberta,Silver 2 mm Ball Chain,"18""/45 cm",BIA-S925-CHAIN-020-200-450,1,11.320,-2.260,0.000,9.060,0.000,1.810,10.870
4118778282099,13191718928499,2021-11-29T19:04:57Z,#WEB2051,product,order,Online Store,,United Kingdom,England,"Burton Joyce, Nottingham",United Kingdom,England,"Burton Joyce, Nottingham",Earrings,Amberta,Silver Zigzag Climber Earrings,,PAV-S925-EAR-CRAW-005,1,7.980,-1.590,0.000,6.390,0.000,1.280,7.670
4118778282099,13191719026803,2021-11-29T19:04:57Z,#WEB2051,product,order,Online Store,,United Kingdom,England,"Burton Joyce, Nottingham",United Kingdom,England,"Burton Joyce, Nottingham",Bracelet,Amberta,Silver Layered Trace Beads Bracelet,,TIE-S925-BRA-022,1,12.650,-2.520,0.000,10.130,0.000,2.030,12.160
4118778282099,13191718961267,2021-11-29T19:04:57Z,#WEB2051,product,order,Online Store,,United Kingdom,England,"Burton Joyce, Nottingham",United Kingdom,England,"Burton Joyce, Nottingham",Earrings,Amberta,Silver Four Tier Cuff Earring,,S925-WHI-EAR-CUFF-007,1,5.980,-1.190,0.000,4.790,0.000,0.960,5.750
4119492755571,13194082648179,2021-11-29T22:47:05Z,#WEB2052,product,order,Online Store,,United Kingdom,England,Welwyn Garden City,United Kingdom,England,Welwyn Garden City,Anklet,Amberta,Silver Ball Anklet with Beads,,BIA-S925-CHAIN-019-110-220-250,1,8.650,-1.720,0.000,6.930,0.000,1.390,8.320
4121355616371,13200196632691,2021-11-30T12:11:19Z,#WEB2053,product,order,Online Store,,United Kingdom,England,Matlock,United Kingdom,England,Matlock,Chains,Amberta,Silver Popcorn Chain,"20""/50 cm",BIA-S925-CHAIN-051-250-500,1,11.320,0.000,0.000,11.320,0.000,2.270,13.590
4121618186355,13201016062067,2021-11-30T15:08:50Z,#WEB2054,product,order,Online Store,,United Kingdom,England,Gloucester,United Kingdom,England,Gloucester,Earrings,Amberta,Silver Pisces Zodiac Sign Stud Earrings,,S925-WHI-EAR-STUD-ZOD-001-PIS,1,8.320,0.000,0.000,8.320,0.000,1.670,9.990
4121618186355,13201016029299,2021-11-30T15:08:50Z,#WEB2054,product,order,Online Store,,United Kingdom,England,Gloucester,United Kingdom,England,Gloucester,Earrings,Amberta,Silver Leo Zodiac Sign Stud Earrings,,S925-WHI-EAR-STUD-ZOD-001-LEO,1,8.320,0.000,0.000,8.320,0.000,1.670,9.990
4121913720947,13201898176627,2021-11-30T17:37:26Z,#WEB2055,product,order,Online Store,,United Kingdom,England,Glossop,United Kingdom,England,Stockport,Chains,Amberta,Gold Plated Silver Flat Curb Chain,"26""/65 cm",BIA-GP-CHAIN-060-150-650,1,34.660,0.000,0.000,34.660,0.000,6.930,41.590
4122091454579,13202424889459,2021-11-30T19:07:20Z,#WEB2056,product,order,Online Store,,Austria,,Salzburg,Austria,,Salzburg,Chains,Amberta,Gold Plated Silver 1.2 mm Ball Chain,"20""/50 cm",BIA-GP-CHAIN-015-120-500,2,15.980,-1.590,0.000,14.390,0.000,2.880,17.270
4124098134131,13207961862259,2021-12-01T17:05:25Z,#WEB2057,product,order,Online Store,,United Kingdom,England,Washington,United Kingdom,England,Washington,Chains,Amberta,Silver Byzantine Necklace,"18""/45 cm",BIA-S925-CHAIN-013-075-450,1,36.660,0.000,0.000,36.660,0.000,7.330,43.990
4124326133875,13208610275443,2021-12-01T19:13:35Z,#WEB2058,product,order,Online Store,,United Kingdom,England,Southport,United Kingdom,England,Southport,Earrings,Amberta,Silver Lumini Aquamarine Blue Stud Earrings,,S925-WHI-EAR-STUD-SWA-006-202,1,8.320,0.000,0.000,8.320,0.000,1.670,9.990
4124760670323,13209857523827,2021-12-01T23:16:42Z,#WEB2059,product,order,Online Store,,United Kingdom,England,Liverpool,United Kingdom,England,Liverpool,Earrings,Amberta,Silver Yellow Amber Circle Stud Earrings,,S925-BC-8475-EAR-2Y,1,9.990,0.000,0.000,9.990,0.000,2.000,11.990
4124760670323,13209857589363,2021-12-01T23:16:42Z,#WEB2059,product,order,Online Store,,United Kingdom,England,Liverpool,United Kingdom,England,Liverpool,Earrings,Amberta,Silver Green Amber Flower Stud Earrings,,S925-BC-5940-EAR-6G,1,7.990,0.000,0.000,7.990,0.000,1.600,9.590
4124760670323,13209857491059,2021-12-01T23:16:42Z,#WEB2059,product,order,Online Store,,United Kingdom,England,Liverpool,United Kingdom,England,Liverpool,Earrings,Amberta,Silver Black Lumini Crystal Mini Stud Earrings,,S925-WHI-EAR-SWA-002-280,1,6.660,0.000,0.000,6.660,0.000,1.330,7.990
4125654417523,13212242509939,2021-12-02T09:39:17Z,#WEB2060,product,order,Online Store,,France,,Authevernes,France,,Authevernes,Bracelet,Amberta,Silver Heart Bracelet,"7.5""/19 cm",BIA-S925-CHAIN-031-230-190,1,5.990,0.000,0.000,5.990,0.000,1.200,7.190
4126068015219,13213453844595,2021-12-02T16:08:45Z,#WEB2061,product,order,Online Store,,United Kingdom,England,Peppard Common,United Kingdom,England,Peppard Common,Bracelet,Amberta,Silver Heart Link Bracelet,,BIA-S925-CHAIN-052-040-200,1,5.990,-0.590,0.000,5.400,0.000,1.080,6.480
4127557845107,13217751957619,2021-12-03T11:23:48Z,#WEB2062,product,order,Online Store,,United Kingdom,England,Bristol,United Kingdom,England,Bristol,Bracelet,Amberta,Silver Rope Bracelet,"7.5""/19 cm",BIA-S925-CHAIN-022-150-190,1,6.660,0.000,0.000,6.660,0.000,1.330,7.990
4127567183987,13217784430707,2021-12-03T11:36:06Z,#WEB2063,product,order,Online Store,,United Kingdom,England,Telford,United Kingdom,England,Telford,Chains,Amberta,Silver Rope Chain,"18""/45 cm",BIA-S925-CHAIN-022-150-450,10,99.920,0.000,0.000,99.920,0.000,19.980,119.900
4129982840947,13224723873907,2021-12-04T18:54:55Z,#WEB2064,product,order,Online Store,,United Kingdom,England,Cambridge,United Kingdom,England,Cambridge,Earrings,Amberta,Gold 20 mm Hoop Earrings,,CS-9K-HOOP-020,1,43.320,0.000,0.000,43.320,0.000,8.670,51.990
4131833577587,13229900824691,2021-12-05T19:55:59Z,#WEB2065,product,order,Online Store,,United Kingdom,Scotland,Beith,United Kingdom,Scotland,Beith,Bracelet,Amberta,Silver Singapore with Beads Bracelet,"7""/18 cm",BIA-S925-CHAIN-045-140-180,1,6.660,0.000,0.000,6.660,0.000,1.330,7.990
4131833577587,13229900791923,2021-12-05T19:55:59Z,#WEB2065,product,order,Online Store,,United Kingdom,Scotland,Beith,United Kingdom,Scotland,Beith,Bracelet,Amberta,Silver Ball Bracelet with Beads,"7""/18 cm",BIA-S925-CHAIN-019-110-180,1,5.990,0.000,0.000,5.990,0.000,1.200,7.190
4132127670387,13230743978099,2021-12-05T22:51:15Z,#WEB2066,product,order,Online Store,,Canada,British Columbia,West Vancouver,Canada,British Columbia,West Vancouver,Bracelet,Amberta,Rose Plated Silver Link Bracelet,,S925-ROS-BRA-CHA-004-200,1,9.330,-0.940,0.000,8.390,0.000,0.000,8.390
4132127670387,13230744076403,2021-12-05T22:51:15Z,#WEB2066,product,order,Online Store,,Canada,British Columbia,West Vancouver,Canada,British Columbia,West Vancouver,Pendant,Amberta,Silver St Christopher Coin Medallion,,GS-S925-PEN-COIN-001,1,10.660,-1.070,0.000,9.590,0.000,0.000,9.590
4132127670387,13230744305779,2021-12-05T22:51:15Z,#WEB2066,product,order,Online Store,,Canada,British Columbia,West Vancouver,Canada,British Columbia,West Vancouver,Bracelet,Amberta,Gold Plated Silver Ball Bracelet,"7""/18 cm",BIA-GP-CHAIN-020-200-180,1,7.990,-0.790,0.000,7.200,0.000,0.000,7.200
