source,subsource,Unit_Total_Cost,ItemNumber,dprocessedon,Total
"AMAZON FBA","Amazon CA","33.29","BIA-S925-CHAIN-025-170-600","25/02/2021 10:36:47","1"
"AMAZON FBA","Amazon CA","19.89","BIA-S925-CHAIN-001-040-450","11/02/2021 01:38:40","1"
"EBAY","EBAY1","7.99","S925-BLA-NEC-CHA-004-013-500","08/02/2021 14:51:29","1"
"AMAZON FBA","Amazon CA","23.09","BIA-ROSE-CHAIN-008-030-500","04/02/2021 21:32:20","1"
"AMAZON FBA","Amazon AU","27.19","GS-S925-BAN-004-650","23/02/2021 04:16:59","1"
"AMAZON FBA","Amazon DE","18.39","BIA-S925-CHAIN-031-230-500","11/02/2021 12:30:38","1"
"EBAY","EBAY1","7.29","BIA-S925-CHAIN-031-230-180","22/02/2021 14:52:20","1"
"AMAZON","Amazon DE","16.89","BIA-S925-CHAIN-031-230-450","22/02/2021 14:52:21","1"
"AMAZON FBA","Amazon CA","34.49","BIA-S925-CHAIN-043-200-550","17/02/2021 16:52:31","1"
"AMAZON FBA","Amazon CA","23.49","BIA-S925-CHAIN-021-080-220-250","05/02/2021 22:33:13","1"
"AMAZON FBA","Amazon FR","13.99","BIA-S925-CHAIN-001-030-500","21/02/2021 09:35:16","1"
"AMAZON FBA","Amazon US","33.18","BIA-S925-CHAIN-029-500-COL-450","18/02/2021 08:13:12","1"
"AMAZON FBA","Amazon UK","10.49","BIA-S925-CHAIN-001-030-500","09/02/2021 00:13:55","1"
"AMAZON FBA","Amazon UK","14.09","BIA-S925-CHAIN-015-120-700","14/02/2021 12:00:15","1"
"AMAZON FBA","Amazon UK","10.49","BIA-S925-CHAIN-001-030-500","25/02/2021 15:22:21","1"
"AMAZON FBA","Amazon CA","22.99","BIA-S925-CHAIN-015-120-700","03/02/2021 18:55:19","1"
"AMAZON FBA","Amazon CA","16.89","BIA-S925-CHAIN-001-035-360","15/02/2021 08:26:54","1"
"AMAZON FBA","Amazon UK","14.29","MS-S925-LOC-001","24/02/2021 14:20:22","1"
"AMAZON FBA","Amazon US","19.55","BIA-S925-CHAIN-020-200-450","28/02/2021 06:00:45","1"
"AMAZON FBA","Amazon IT","14.09","BIA-S925-CHAIN-001-030-500","05/02/2021 15:09:39","1"
"AMAZON FBA","Amazon ES","12.69","BIA-S925-CHAIN-001-030-500","21/02/2021 02:25:32","1"
"AMAZON FBA","Amazon CA","72.99","BIA-S925-CHAIN-055-230-500","28/02/2021 22:15:32","1"
"AMAZON","Amazon DE","14.99","BIA-ROSE-CHAIN-020-200-180","10/02/2021 14:59:40","1"
"AMAZON","Amazon UK","12.39","BIA-S925-CHAIN-004-040-600","17/02/2021 14:48:24","1"
"AMAZON FBA","Amazon UK","14.62","MS-S925-LOC-001","02/02/2021 14:26:58","3"
"AMAZON FBA","Amazon UK","10.49","BIA-S925-CHAIN-001-030-500","19/02/2021 20:19:38","1"
"AMAZON FBA","Amazon UK","12.09","BIA-S925-CHAIN-001-040-450","11/02/2021 19:11:52","1"
"AMAZON FBA","Amazon FR","13.39","BIA-S925-CHAIN-001-030-500","01/02/2021 10:19:49","1"
"AMAZON FBA","Amazon UK","3.99","","25/02/2021 17:15:15","1"
"AMAZON FBA","Amazon CA","25.09","BIA-S925-CHAIN-031-230-450","17/02/2021 16:52:31","1"
"AMAZON FBA","Amazon CA","81.99","BIA-GP-CHAIN-060-150-650","04/02/2021 23:36:34","1"
"EBAY","EBAY1","6.89","BIA-S925-CHAIN-022-150-190","01/02/2021 14:42:50","1"
"AMAZON FBA","Amazon UK","10.49","BIA-S925-CHAIN-001-030-500","14/02/2021 21:25:48","1"
"AMAZON FBA","Amazon FR","17.09","BIA-GP-CHAIN-041-220-190","17/02/2021 02:28:09","1"
"AMAZON","Amazon UK","22.09","TIE-S925-BRA-026-030-190","08/02/2021 14:51:33","1"
"AMAZON FBA","Amazon MX","342.42","","24/02/2021 15:14:42","1"
"AMAZON FBA","Amazon UK","10.29","BIA-S925-CHAIN-031-230-180","22/02/2021 21:00:47","1"
"AMAZON FBA","Amazon UK","24.69","BIA-S925-HOOP-005","01/02/2021 17:17:23","1"
"AMAZON","Amazon DE","16.89","BIA-S925-CHAIN-031-230-450","02/02/2021 15:57:04","1"
"AMAZON FBA","Amazon UK","15.99","BIA-S925-CHAIN-041-220-220-250","17/02/2021 16:00:03","1"
"AMAZON FBA","Amazon UK","14.29","MS-S925-LOC-001","11/02/2021 23:19:18","1"
"AMAZON FBA","Amazon UK","19.19","BIA-S925-CHAIN-043-200-450","07/02/2021 21:58:33","1"
"AMAZON","Amazon UK","12.16","S925-WHI-EAR-DROP-015","02/02/2021 15:57:06","1"
"AMAZON FBA","Amazon UK","22.09","BIA-S925-CHAIN-043-200-550","24/02/2021 19:56:46","1"
"AMAZON FBA","Amazon CA","16.19","BIA-S925-CHAIN-001-035-360","01/02/2021 11:18:05","1"
"EBAY","EBAY1","18.39","CN-S925-LOC-004","03/02/2021 14:50:40","1"
"AMAZON FBA","Amazon CA","17.69","BIA-S925-CHAIN-001-030-500","15/02/2021 01:14:46","1"
"AMAZON FBA","Amazon UK","12.99","S925-BC-1764-PEN-3H","14/02/2021 21:03:08","1"
"AMAZON FBA","Amazon US","20.42","PAV-S925-HOOP-BALI-004-030","25/02/2021 10:12:54","1"
"AMAZON FBA","Amazon UK","8.59","S925-BLA-NEC-CHA-001-013-400","10/02/2021 09:31:34","1"
"AMAZON FBA","Amazon CA","17.69","BIA-S925-CHAIN-001-030-500","16/02/2021 06:03:23","1"
"AMAZON FBA","Amazon UK","19.09","BIA-S925-CHAIN-029-500-COL-190","22/02/2021 14:14:14","1"
"AMAZON FBA","Amazon US","20.89","BIA-S925-CHAIN-020-200-500","25/02/2021 22:01:52","1"
"AMAZON FBA","Amazon CA","30.39","BIA-S925-CHAIN-043-200-450","08/02/2021 22:29:37","1"
"AMAZON FBA","Amazon UK","10.19","BIA-S925-CHAIN-001-030-500","01/02/2021 20:52:09","1"
"AMAZON FBA","Amazon CA","17.69","BIA-S925-CHAIN-001-030-500","15/02/2021 20:42:13","1"
"AMAZON","Amazon US","12.98","BIA-S925-CHAIN-041-220-190","25/02/2021 14:51:50","1"
"AMAZON FBA","Amazon UK","10.49","BIA-S925-CHAIN-001-030-500","08/02/2021 23:09:25","1"
"AMAZON FBA","Amazon ES","23.69","PAV-S925-HOOP-BALI-004-030","21/02/2021 14:34:07","1"
"AMAZON FBA","Amazon FR","13.99","BIA-S925-CHAIN-001-030-500","03/02/2021 17:23:31","1"
"EBAY","EBAY1","6.79","BIA-S925-CHAIN-001-030-500","04/02/2021 14:53:33","1"
"AMAZON","Amazon DE","31.39","BIA-S925-CHAIN-013-075-190","08/02/2021 14:51:00","2"
"AMAZON FBA","Amazon US","12.64","BIA-ROSE-CHAIN-001-035-450","02/02/2021 10:23:44","1"
"AMAZON","Amazon DE","10.79","BIA-S925-CHAIN-052-040-200","05/02/2021 14:57:43","1"
"AMAZON FBA","Amazon US","12.31","BIA-ROSE-CHAIN-001-035-450","03/02/2021 11:43:12","1"
"AMAZON FBA","Amazon UK","63.39","BIA-BRP-CHAIN-059-050-500","14/02/2021 04:01:35","1"
"AMAZON FBA","Amazon CA","21.99","BIA-S925-CHAIN-031-230-360","11/02/2021 12:17:18","1"
"AMAZON FBA","Amazon ES","13.29","BIA-S925-CHAIN-001-030-600","06/02/2021 12:19:27","1"
"AMAZON FBA","Amazon DE","11.79","BIA-S925-CHAIN-001-030-600","04/02/2021 23:48:28","1"
"AMAZON FBA","Amazon ES","13.29","BIA-S925-CHAIN-001-030-600","10/02/2021 12:41:37","1"
"AMAZON FBA","Amazon FR","25.29","BIA-S925-CHAIN-024-140-600","12/02/2021 08:39:43","1"
"AMAZON FBA","Amazon UK","17.69","BIA-GP-CHAIN-031-230-450","18/02/2021 21:22:29","1"
"AMAZON FBA","Amazon DE","35.79","BIA-GP-CHAIN-020-200-700","10/02/2021 08:10:05","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-001-030-600","09/02/2021 15:56:04","1"
"AMAZON FBA","Amazon CA","32.29","BIA-S925-CHAIN-024-140-600","06/02/2021 21:21:58","1"
"AMAZON FBA","Amazon UK","40.69","BIA-GP-CHAIN-060-200","09/02/2021 14:24:40","1"
"AMAZON FBA","Amazon CA","29.39","S925-WHI-EAR-DROP-018","03/02/2021 09:21:10","1"
"AMAZON FBA","Amazon CA","19.49","BIA-S925-CHAIN-045-140-190","20/02/2021 15:21:34","1"
"AMAZON FBA","Amazon CA","17.59","BIA-S925-CHAIN-001-030-600","02/02/2021 21:56:04","1"
"AMAZON FBA","Amazon US","12.19","S925-BLA-NEC-CHA-001-013-450","22/02/2021 20:35:26","1"
"AMAZON FBA","Amazon UK","28.29","BIA-S925-CHAIN-013-075-190","28/02/2021 21:27:36","1"
"AMAZON","Amazon UK","10.29","BIA-S925-CHAIN-019-110-180","02/02/2021 14:55:03","1"
"AMAZON","Amazon DE","13.89","BIA-S925-CHAIN-006-035-450","26/02/2021 14:54:21","1"
"AMAZON","Amazon DE","18.99","BIA-S925-CHAIN-029-500-190","04/02/2021 14:53:38","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-001-030-600","22/02/2021 00:44:26","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-001-030-600","06/02/2021 16:26:02","1"
"AMAZON FBA","Amazon UK","12.29","S925-BC-5940-EAR-6G","25/02/2021 16:22:56","1"
"AMAZON","Amazon UK","12.89","BIA-S925-CHAIN-006-035-450","25/02/2021 14:51:44","1"
"AMAZON FBA","Amazon AU","18.99","BIA-GP-CHAIN-031-230-450","04/02/2021 05:40:25","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-001-030-600","16/02/2021 02:01:25","1"
"AMAZON FBA","Amazon DE","13.39","BIA-S925-CHAIN-041-220-200","26/02/2021 02:28:00","1"
"AMAZON FBA","Amazon UK","12.39","BIA-S925-CHAIN-041-220-200","12/02/2021 20:19:42","1"
"AMAZON FBA","Amazon CA","43.69","BIA-S925-CHAIN-013-075-190","28/02/2021 09:23:59","1"
"AMAZON FBA","Amazon UK","19.89","BIA-S925-CHAIN-041-220-500","11/02/2021 20:25:20","1"
"AMAZON","Amazon DE","17.99","BIA-S925-HOOP-003","05/02/2021 14:57:44","1"
"AMAZON FBA","Amazon DE","18.19","BIA-S925-CHAIN-015-120-900","05/02/2021 17:45:51","1"
"AMAZON FBA","Amazon UK","16.69","PAV-S925-HOOP-BALI-002-020","15/02/2021 13:09:29","1"
"AMAZON FBA","Amazon CA","43.69","BIA-S925-CHAIN-013-075-190","13/02/2021 11:16:39","1"
"AMAZON FBA","Amazon CA","19.39","S925-WHI-EAR-STUD-022","12/02/2021 22:15:03","1"
"AMAZON FBA","Amazon CA","17.09","BIA-S925-CHAIN-052-040-200","27/02/2021 05:46:25","1"
"AMAZON FBA","Amazon CA","21.29","BIA-ROSE-CHAIN-001-035-500","13/02/2021 05:33:41","1"
"AMAZON FBA","Amazon CA","21.99","BIA-S925-CHAIN-031-230-360","04/02/2021 22:36:47","1"
"AMAZON FBA","Amazon CA","21.19","PAV-S925-EAR-CRAW-004","16/02/2021 20:47:30","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-001-030-600","18/02/2021 00:17:10","1"
"AMAZON","Amazon AU","12.59","BIA-GP-CHAIN-001-035-450","22/02/2021 14:51:44","1"
"AMAZON FBA","Amazon UK","11.09","BIA-S925-CHAIN-004-040-450","12/02/2021 23:13:11","1"
"AMAZON FBA","Amazon UK","18.19","BIA-S925-CHAIN-051-250-450","09/02/2021 19:01:34","1"
"AMAZON FBA","Amazon FR","14.49","BIA-S925-CHAIN-001-030-600","11/02/2021 22:27:25","1"
"AMAZON FBA","Amazon CA","28.09","BIA-GP-CHAIN-019-110-250","21/02/2021 02:16:19","1"
"AMAZON","Amazon CA","23.59","BIA-S925-CHAIN-008-060-200","01/02/2021 14:42:43","1"
"AMAZON","Amazon DE","15.49","BIA-S925-HOOP-HIN-020","15/02/2021 14:48:53","1"
"EBAY","EBAY1","14.39","BIA-S925-CHAIN-015-120-900","17/02/2021 14:48:27","1"
"AMAZON FBA","Amazon UK","20.49","BIA-S925-CHAIN-051-250-600","02/02/2021 03:31:09","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-001-030-600","08/02/2021 17:31:20","1"
"EBAY","EBAY1","8.19","BIA-S925-CHAIN-006-035-450","22/02/2021 14:52:04","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-001-030-600","19/02/2021 02:26:26","1"
"AMAZON FBA","Amazon DE","19.89","BIA-S925-CHAIN-051-250-450","06/02/2021 00:31:33","1"
"AMAZON FBA","Amazon UK","30.39","CS-9K-HOOP-010","27/02/2021 17:51:37","1"
"AMAZON FBA","Amazon UK","17.39","BIA-S925-CHAIN-029-500-190","03/02/2021 20:38:58","1"
"AMAZON FBA","Amazon UK","10.09","BIA-S925-CHAIN-052-040-200","11/02/2021 16:18:48","1"
"AMAZON FBA","Amazon CA","21.29","BIA-ROSE-CHAIN-001-035-500","04/02/2021 09:15:09","1"
"AMAZON FBA","Amazon NL","9.99","BIA-S925-CHAIN-001-030-600","11/02/2021 18:08:05","1"
"AMAZON FBA","Amazon CA","24.59","PAV-S925-HOOP-BALI-002-020","08/02/2021 21:33:37","1"
"AMAZON FBA","Amazon US","10.99","BIA-S925-CHAIN-045-140-180","02/02/2021 12:04:31","1"
"AMAZON FBA","Amazon IT","13.29","BIA-S925-CHAIN-052-040-250","11/02/2021 18:28:18","1"
"EBAY","EBAY1","9.69","BIA-GP-CHAIN-008-030-450","22/02/2021 14:51:47","1"
"AMAZON FBA","Amazon CA","131.99","BIA-BRP-CHAIN-059-050-700","17/02/2021 05:02:42","1"
"AMAZON FBA","Amazon UK","13.39","PAV-S925-HOOP-BALI-003-015","09/02/2021 15:08:54","1"
"AMAZON FBA","Amazon CA","15.19","S925-WHI-EAR-STUD-019","09/02/2021 10:31:04","1"
"AMAZON FBA","Amazon CA","15.19","S925-WHI-EAR-STUD-019","09/02/2021 05:55:04","1"
"AMAZON FBA","Amazon CA","21.89","BIA-ROSE-CHAIN-008-030-450","22/02/2021 01:51:04","1"
"AMAZON","Amazon UK","13.19","BIA-S925-CHAIN-012-100-500","16/02/2021 14:49:17","1"
"AMAZON FBA","Amazon CA","17.89","GS-S925-HOOP-007","28/02/2021 07:26:06","1"
"AMAZON FBA","Amazon US","11.57","GS-S925-HOOP-007","23/02/2021 15:23:50","1"
"AMAZON FBA","Amazon UK","7.99","PAV-S925-EAR-BALL-002-020-2PAIR","02/02/2021 23:22:10","1"
"AMAZON FBA","Amazon CA","15.49","PAV-S925-EAR-BALL-001-020-2PAIR","22/02/2021 00:14:19","1"
"AMAZON","Amazon DE","9.49","PAV-S925-EAR-BALL-001-020-2PAIR","23/02/2021 14:52:52","1"
"AMAZON","Amazon UK","8.99","PAV-S925-EAR-BALL-001-020-2PAIR","12/02/2021 14:43:47","1"
"AMAZON FBA","Amazon FR","45.79","BIA-BRP-CHAIN-060-200","08/02/2021 13:20:57","1"
"AMAZON FBA","Amazon DE","15.99","BIA-S925-CHAIN-019-110-220-250","12/02/2021 08:30:10","2"
"AMAZON FBA","Amazon ES","19.99","BIA-GP-HOOP-HIN-020","10/02/2021 23:08:22","1"
"AMAZON","Amazon CA","21.69","BIA-S925-CHAIN-012-100-500","22/02/2021 14:52:09","1"
"AMAZON","Amazon DE","9.99","GS-ROSE-CHAIN-EXT-001","08/02/2021 14:51:22","1"
"AMAZON FBA","Amazon CA","21.39","BIA-GP-CHAIN-001-035-500","23/02/2021 17:29:17","1"
"AMAZON FBA","Amazon ES","15.99","PAV-S925-HOOP-BALI-003-015","04/02/2021 15:13:55","1"
"AMAZON FBA","Amazon UK","14.79","BIA-S925-CHAIN-019-110-220-250","27/02/2021 19:37:02","1"
"AMAZON","Amazon US","15.4","BIA-S925-CHAIN-019-110-220-250","03/02/2021 14:50:34","1"
"AMAZON FBA","Amazon DE","14.09","BIA-GP-CHAIN-020-200-190","05/02/2021 21:19:13","1"
"AMAZON FBA","Amazon FR","44.29","BIA-RP-CHAIN-060-200","08/02/2021 13:23:09","1"
"AMAZON FBA","Amazon IT","21.29","BIA-GP-HOOP-HIN-020","06/02/2021 02:20:41","1"
"AMAZON","Amazon US","13.2","BIA-S925-CHAIN-020-200-190","11/02/2021 14:47:27","1"
"AMAZON FBA","Amazon CA","30.89","GS-S925-HOOP-035","14/02/2021 08:32:35","1"
"AMAZON","Amazon US","15.29","BIA-S925-CHAIN-019-110-220-250","05/02/2021 14:57:40","1"
"AMAZON FBA","Amazon UK","14.79","BIA-S925-CHAIN-019-110-220-250","03/02/2021 03:31:24","1"
"AMAZON","Amazon DE","9.49","PAV-S925-EAR-BALL-001-020-2PAIR","02/02/2021 14:55:18","1"
"AMAZON FBA","Amazon CA","21.29","BIA-S925-CHAIN-001-035-700","10/02/2021 15:56:35","1"
"AMAZON FBA","Amazon US","10.76","BIA-S925-CHAIN-052-040-250","01/02/2021 18:20:15","1"
"AMAZON FBA","Amazon UK","9.99","GS-GP-CHAIN-EXT-001","05/02/2021 14:19:37","1"
"AMAZON FBA","Amazon US","10.48","BIA-S925-CHAIN-052-040-250","02/02/2021 16:08:04","5"
"AMAZON","Amazon CA","24.79","BIA-S925-CHAIN-016-350-180","22/02/2021 14:52:13","1"
"AMAZON FBA","Amazon ES","11.89","BIA-S925-CHAIN-052-040-250","07/02/2021 22:13:41","1"
"AMAZON FBA","Amazon CA","15.99","GS-S925-CHAIN-EXT-001","24/02/2021 02:37:07","1"
"AMAZON FBA","Amazon ES","65.99","BIA-S925-CHAIN-013-075-450","11/02/2021 13:13:51","1"
"AMAZON FBA","Amazon CA","15.99","GS-ROSE-CHAIN-EXT-001","15/02/2021 18:58:16","1"
"AMAZON FBA","Amazon US","10.79","GS-GP-CHAIN-EXT-001","04/02/2021 10:33:06","1"
"AMAZON FBA","Amazon US","13.49","BIA-S925-CHAIN-019-110-220-250","02/02/2021 05:22:12","1"
"AMAZON FBA","Amazon US","16.43","S925-ROS-BRA-CHA-004-200","18/02/2021 09:36:01","1"
"AMAZON FBA","Amazon UK","10.69","GS-S925-HOOP-007","19/02/2021 21:57:46","1"
"AMAZON FBA","Amazon UK","14.59","BIA-S925-CHAIN-006-035-550","21/02/2021 16:21:49","1"
"AMAZON FBA","Amazon UK","20.79","BIA-S925-CHAIN-019-110-600","20/02/2021 17:14:12","1"
"AMAZON FBA","Amazon MX","258","BIA-S925-CHAIN-052-040-250","23/02/2021 22:05:17","1"
"AMAZON FBA","Amazon AU","12.59","BIA-S925-CHAIN-020-200-190","10/02/2021 16:15:37","1"
"AMAZON FBA","Amazon ES","11.89","BIA-S925-CHAIN-052-040-250","05/02/2021 12:22:25","1"
"AMAZON FBA","Amazon CA","17.59","BIA-GP-HOOP-HIN-010","02/02/2021 05:24:05","1"
"AMAZON FBA","Amazon CA","15.99","GS-GP-CHAIN-EXT-001","16/02/2021 22:33:21","1"
"AMAZON FBA","Amazon US","10.72","BIA-S925-CHAIN-052-040-250","10/02/2021 08:41:21","1"
"AMAZON FBA","Amazon CA","27.39","BIA-S925-CHAIN-019-110-450","14/02/2021 04:55:07","1"
"AMAZON FBA","Amazon AU","44.09","BIA-BRP-CHAIN-060-200","10/02/2021 06:49:21","1"
"AMAZON FBA","Amazon ES","17.49","BIA-S925-CHAIN-019-110-220-250","13/02/2021 22:09:31","1"
"AMAZON FBA","Amazon UK","16.99","S925-WHI-RIN-GEM-001-O","18/02/2021 23:24:35","1"
"AMAZON","Amazon DE","9.49","PAV-S925-EAR-BALL-001-020-2PAIR","17/02/2021 14:48:38","1"
"AMAZON FBA","Amazon UK","9.99","GS-GP-CHAIN-EXT-001","21/02/2021 17:20:31","1"
"AMAZON FBA","Amazon UK","13.29","S925-WHI-EAR-SWA-005-001","14/02/2021 21:52:22","1"
"AMAZON FBA","Amazon US","10.61","GS-GP-CHAIN-EXT-001","09/02/2021 08:52:54","1"
"AMAZON FBA","Amazon CA","25.39","BIA-S925-CHAIN-001-040-700","17/02/2021 20:48:06","1"
"AMAZON FBA","Amazon ES","23.69","PAV-S925-HOOP-BALI-004-030","08/02/2021 14:00:31","1"
"AMAZON FBA","Amazon UK","10.49","BIA-S925-CHAIN-001-030-500","12/02/2021 21:20:50","1"
"AMAZON FBA","Amazon CA","18.69","BIA-ROSE-HOOP-HIN-010","10/02/2021 10:12:44","1"
"AMAZON","Amazon DE","24.29","BIA-S925-CHAIN-043-200-550","08/02/2021 14:51:11","1"
"AMAZON FBA","Amazon UK","15.99","BIA-S925-CHAIN-041-220-220-250","24/02/2021 19:45:00","1"
"AMAZON FBA","Amazon ES","19.89","BIA-S925-CHAIN-031-230-500","11/02/2021 00:44:53","1"
"AMAZON FBA","Amazon UK","10.49","BIA-S925-CHAIN-001-030-500","03/02/2021 20:19:44","1"
"AMAZON","Amazon DE","17.89","BIA-S925-CHAIN-052-040-600","12/02/2021 14:43:44","1"
"AMAZON FBA","Amazon FR","17.39","BIA-GP-CHAIN-004-040-600","01/02/2021 00:51:50","1"
"AMAZON","Amazon DE","15.69","MS-S925-LOC-001","18/02/2021 14:50:10","3"
"AMAZON FBA","Amazon ES","12.59","BIA-S925-HOOP-001","08/02/2021 17:03:47","1"
"AMAZON","Amazon CA","24.39","BIA-S925-CHAIN-008-060-190","08/02/2021 14:50:58","1"
"AMAZON FBA","Amazon UK","16.79","BIA-S925-CHAIN-031-230-500","12/02/2021 23:40:42","1"
"AMAZON FBA","Amazon UK","11.19","BIA-S925-CHAIN-043-200-180","23/02/2021 14:26:35","1"
"AMAZON FBA","Amazon CA","20.39","BIA-S925-CHAIN-004-040-600","15/02/2021 01:41:20","1"
"AMAZON FBA","Amazon CA","16.89","BIA-S925-CHAIN-001-035-360","14/02/2021 18:48:29","2"
"SHOPIFY","ShopifyUK","7.548","BIA-GP-CHAIN-007-040-450","01/02/2021 14:42:19","6"
"AMAZON FBA","Amazon UK","18.19","BIA-S925-CHAIN-043-200-450","01/02/2021 21:25:51","1"
"AMAZON FBA","Amazon US","14.89","BIA-S925-CHAIN-015-120-700","12/02/2021 10:15:36","1"
"AMAZON","Amazon DE","15.29","BIA-S925-CHAIN-015-120-700","03/02/2021 14:50:32","1"
"AMAZON FBA","Amazon DE","18.39","BIA-S925-CHAIN-031-230-500","21/02/2021 23:43:01","1"
"AMAZON FBA","Amazon CA","16.89","BIA-S925-CHAIN-001-035-360","03/02/2021 22:32:52","1"
"AMAZON FBA","Amazon ES","12.69","BIA-S925-CHAIN-001-030-500","15/02/2021 17:59:35","1"
"AMAZON FBA","Amazon UK","18.19","BIA-S925-CHAIN-043-200-450","02/02/2021 14:19:03","1"
"AMAZON FBA","Amazon UK","10.49","BIA-S925-CHAIN-001-030-500","03/02/2021 23:06:26","1"
"AMAZON FBA","Amazon ES","15.99","BIA-S925-CHAIN-049-020-700","02/02/2021 12:02:53","1"
"AMAZON FBA","Amazon US","12.33","S925-WHI-EAR-DROP-013","08/02/2021 20:02:45","1"
"AMAZON","Amazon DE","10.59","BIA-S925-CHAIN-001-035-360","15/02/2021 14:48:33","1"
"AMAZON FBA","Amazon IT","18.59","MS-S925-LOC-001","03/02/2021 22:43:11","2"
"AMAZON FBA","Amazon UK","14.09","BIA-S925-CHAIN-015-120-700","10/02/2021 01:26:36","1"
"AMAZON FBA","Amazon US","13.93","S925-BC-1764-PEN-3H","08/02/2021 17:56:36","1"
"AMAZON FBA","Amazon US","22.81","BIA-GP-CHAIN-020-200-450","15/02/2021 16:56:54","1"
"AMAZON FBA","Amazon DE","11.19","BIA-S925-CHAIN-001-030-500","14/02/2021 19:03:07","1"
"AMAZON FBA","Amazon US","20.46","PAV-S925-HOOP-BALI-004-030","08/02/2021 07:44:03","1"
"AMAZON FBA","Amazon UK","12.09","BIA-S925-CHAIN-001-040-450","24/02/2021 19:44:06","1"
"AMAZON","Amazon DE","14.89","BIA-S925-CHAIN-008-060-180","01/02/2021 14:42:42","1"
"AMAZON FBA","Amazon UK","22.09","BIA-S925-CHAIN-043-200-550","10/02/2021 03:33:08","1"
"AMAZON","Amazon DE","20.89","BIA-S925-CHAIN-029-500-COL-190","25/02/2021 14:51:49","1"
"AMAZON FBA","Amazon UK","26.79","PAV-S925-LOC-005","17/02/2021 16:10:43","1"
"AMAZON","Amazon UK","11.69","BIA-S925-CHAIN-004-040-500","24/02/2021 14:56:19","1"
"AMAZON FBA","Amazon US","22.35","BIA-S925-HOOP-004","28/02/2021 18:33:44","1"
"AMAZON FBA","Amazon ES","10.29","S925-BLA-NEC-CHA-001-013-400","01/02/2021 01:37:12","1"
"AMAZON FBA","Amazon CA","31.89","PAV-S925-HOOP-BALI-004-030","27/02/2021 03:21:14","1"
"AMAZON FBA","Amazon UK","10.49","BIA-S925-CHAIN-001-030-500","13/02/2021 22:49:32","1"
"AMAZON FBA","Amazon UK","11.19","BIA-S925-CHAIN-043-200-180","28/02/2021 22:32:59","1"
"AMAZON FBA","Amazon DE","11.19","BIA-S925-CHAIN-001-030-500","10/02/2021 17:19:01","1"
"AMAZON","Amazon UK","19.19","BIA-S925-CHAIN-043-200-450","24/02/2021 14:56:27","1"
"AMAZON FBA","Amazon CA","16.89","BIA-S925-CHAIN-001-035-360","14/02/2021 08:26:58","1"
"AMAZON FBA","Amazon ES","23.69","PAV-S925-HOOP-BALI-004-030","21/02/2021 22:17:51","1"
"AMAZON FBA","Amazon CA","17.69","BIA-S925-CHAIN-001-030-500","11/02/2021 10:02:07","1"
"AMAZON FBA","Amazon CA","26.99","S925-BC-4107-PIN-6G","14/02/2021 15:31:19","1"
"AMAZON FBA","Amazon DE","11.19","BIA-S925-CHAIN-001-030-500","09/02/2021 02:15:46","1"
"AMAZON FBA","Amazon UK","19.19","BIA-S925-CHAIN-043-200-450","08/02/2021 21:27:13","1"
"AMAZON FBA","Amazon FR","27.59","BIA-S925-HOOP-004","04/02/2021 18:36:41","1"
"AMAZON","Amazon UK","16.19","BIA-GP-CHAIN-012-100-600","22/02/2021 14:51:46","1"
"AMAZON FBA","Amazon UK","12.09","BIA-S925-CHAIN-001-040-450","12/02/2021 01:25:13","1"
"AMAZON FBA","Amazon CA","23.89","BIA-GP-CHAIN-004-040-600","09/02/2021 01:16:50","1"
"AMAZON FBA","Amazon ES","17.29","BIA-GP-CHAIN-012-100-500","11/02/2021 02:23:01","1"
"AMAZON FBA","Amazon US","19.99","BIA-ROSE-CHAIN-031-230-600","14/02/2021 22:33:09","1"
"AMAZON FBA","Amazon US","19.19","BIA-S925-CHAIN-020-200-450","20/02/2021 02:58:30","2"
"AMAZON FBA","Amazon UK","14.49","BIA-S925-CHAIN-021-080-220-250","12/02/2021 21:22:12","1"
"AMAZON FBA","Amazon UK","16.39","BIA-S925-CHAIN-052-040-600","20/02/2021 21:16:22","1"
"AMAZON FBA","Amazon CA","21.59","PAV-S925-HOOP-BALI-001-015","22/02/2021 06:00:10","1"
"AMAZON FBA","Amazon UK","11.99","BIA-S925-CHAIN-020-200-180","08/02/2021 19:34:32","1"
"AMAZON","Amazon DE","9.79","BIA-S925-HOOP-HIN-010","01/02/2021 14:43:15","1"
"AMAZON FBA","Amazon CA","26.09","BIA-S925-CHAIN-016-350-200","26/02/2021 05:27:38","1"
"AMAZON","Amazon UK","13.49","BIA-S925-CHAIN-010-080-200","25/02/2021 14:51:45","1"
"AMAZON FBA","Amazon US","12.69","S925-BLA-NEC-CHA-001-013-500","12/02/2021 20:54:38","1"
"AMAZON FBA","Amazon UK","9.82","BIA-S925-CHAIN-041-220-180","13/02/2021 21:42:05","1"
