source,subsource,Unit_Total_Cost,ItemNumber,dprocessedon,Total
"AMAZON FBA","Amazon UK","13.99","BIA-S925-CHAIN-008-035-500","27/12/2021 23:28:09","1"
"AMAZON FBA","Amazon FR","32.99","BIA-S925-CHAIN-013-075-190","19/12/2021 09:54:36","1"
"AMAZON FBA","Amazon ES","21.34","BIA-S925-CHAIN-029-500-190","15/12/2021 21:39:02","1"
"AMAZON FBA","Amazon UK","29.99","CS-9K-HOOP-010","15/12/2021 21:01:07","1"
"AMAZON FBA","Transter AMA CA","27.81","BIA-S925-HOOP-003","10/12/2021 15:31:08","1"
"AMAZON FBA","Amazon UK","12.99","PAV-S925-EAR-CRAW-001","30/12/2021 17:43:35","1"
"AMAZON FBA","Amazon FR","22.99","BIA-S925-CHAIN-051-250-600","23/12/2021 22:43:59","1"
"AMAZON FBA","Transter AMA US","12.51","BIA-S925-CHAIN-045-140-190","10/12/2021 09:22:48","2"
"AMAZON FBA","Transter AMA US","14.11","S925-BC-5940-EAR-6G","28/12/2021 04:52:31","1"
"AMAZON FBA","Amazon IT","17.2","BIA-S925-CHAIN-051-250-450","13/12/2021 15:16:10","2"
"AMAZON FBA","Amazon DE","14.11","BIA-S925-CHAIN-006-035-500","14/12/2021 02:10:56","1"
"AMAZON FBA","Transter AMA CA","32.53","BIA-S925-CHAIN-051-250-450","19/12/2021 03:34:57","1"
"AMAZON FBA","Transter AMA US","14.08","S925-BC-5940-EAR-6G","13/12/2021 22:45:57","1"
"AMAZON FBA","Amazon UK","29.99","BIA-S925-CHAIN-013-075-190","15/12/2021 05:08:20","1"
"AMAZON FBA","Transter AMA CA","23.33","BIA-GP-CHAIN-001-035-450","08/12/2021 06:48:03","1"
"AMAZON FBA","Transter AMA CA","31.29","BIA-S925-CHAIN-029-500-190","15/12/2021 20:31:38","1"
"AMAZON FBA","Amazon IT","16.99","BIA-S925-CHAIN-036-140-190","18/12/2021 17:20:04","1"
"AMAZON FBA","Amazon UK","12.99","BIA-S925-CHAIN-012-100-600","20/12/2021 22:51:25","1"
"EBAY","EBAY1","8.39","S925-YEL-BRA-CHA-042-180","01/12/2021 14:23:28","1"
"AMAZON FBA","Amazon DE","15.99","BIA-S925-CHAIN-052-040-500","28/12/2021 19:24:20","1"
"AMAZON FBA","Amazon DE","14.99","BIA-S925-CHAIN-012-100-600","02/12/2021 00:24:38","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-600","15/12/2021 23:27:14","1"
"AMAZON FBA","Amazon DE","12.99","BIA-GP-CHAIN-001-035-450","11/12/2021 14:32:57","1"
"AMAZON FBA","Amazon UK","19.99","BIA-S925-CHAIN-029-500-190","11/12/2021 13:22:16","1"
"AMAZON FBA","Amazon ES","11.99","BIA-S925-CHAIN-049-020-450","13/12/2021 07:36:10","1"
"AMAZON FBA","Transter AMA CA","26.45","GS-S925-HOOP-025","03/12/2021 07:33:03","1"
"AMAZON FBA","Amazon IT","9.99","BIA-S925-CHAIN-052-040-200","12/12/2021 23:21:39","1"
"AMAZON FBA","Amazon UK","14.99","GS-S925-EAR-014","14/12/2021 14:50:55","1"
"AMAZON FBA","Amazon UK","10.99","BIA-ROSE-CHAIN-001-035-500","31/12/2021 13:36:59","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-006-035-450","23/12/2021 13:05:30","1"
"AMAZON FBA","Amazon UK","19.99","BIA-S925-CHAIN-051-250-600","16/12/2021 12:17:32","1"
"AMAZON FBA","Amazon DE","9.99","BIA-S925-CHAIN-001-030-600","28/12/2021 00:36:45","1"
"AMAZON FBA","Amazon UK","9.99","BIA-S925-CHAIN-019-110-200","17/12/2021 21:34:18","1"
"AMAZON FBA","Transter AMA CA","38.97","BIA-S925-CHAIN-051-250-600","12/12/2021 23:41:49","1"
"AMAZON FBA","Amazon IT","19.99","BIA-S925-CHAIN-025-170-450","15/12/2021 00:56:47","1"
"AMAZON FBA","Amazon UK","11.99","BIA-S925-HOOP-002","22/12/2021 21:25:40","1"
"AMAZON FBA","Amazon UK","19.99","BIA-S925-CHAIN-029-500-190","17/12/2021 20:27:29","1"
"AMAZON FBA","Amazon DE","19.99","BIA-S925-CHAIN-029-500-190","14/12/2021 10:29:36","1"
"AMAZON FBA","Amazon IT","13.99","BIA-S925-CHAIN-019-110-200","08/12/2021 20:22:45","1"
"AMAZON FBA","Transter AMA CA","25.41","BIA-GP-CHAIN-020-200-180","23/12/2021 06:51:53","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-600","02/12/2021 22:59:22","1"
"AMAZON FBA","Amazon DE","19.99","BIA-S925-CHAIN-029-500-190","17/12/2021 04:18:26","1"
"AMAZON FBA","Transter AMA US","13.35","BIA-ROSE-CHAIN-001-035-450","03/12/2021 15:47:48","1"
"AMAZON FBA","Amazon UK","11.27","BIA-ROSE-CHAIN-001-035-450","13/12/2021 20:44:24","1"
"AMAZON FBA","Amazon DE","8.39","S925-BC-0396-PEN-3H","29/12/2021 02:59:36","1"
"AMAZON FBA","Transter AMA CA","20.44","BIA-S925-CHAIN-019-110-180","22/12/2021 01:55:20","1"
"AMAZON FBA","Amazon DE","12.99","BIA-S925-CHAIN-006-035-450","06/12/2021 16:30:56","1"
"AMAZON FBA","Amazon ES","9.99","BIA-S925-CHAIN-001-030-600","16/12/2021 22:33:23","1"
"AMAZON FBA","Transter AMA US","11.95","BIA-S925-CHAIN-001-030-600","04/12/2021 17:29:48","1"
"AMAZON FBA","Amazon FR","13.99","BIA-ROSE-CHAIN-001-035-450","05/12/2021 05:01:19","1"
"AMAZON FBA","Amazon UK","12.99","PAV-S925-EAR-CRAW-001","01/12/2021 00:49:35","1"
"AMAZON","Transter AMA US","13.15","BIA-ROSE-CHAIN-001-035-450","14/12/2021 14:34:46","1"
"AMAZON FBA","Amazon UK","12.99","BIA-S925-CHAIN-012-100-600","11/12/2021 14:09:23","1"
"AMAZON FBA","Amazon FR","10.99","S925-BC-0396-PEN-3H","05/12/2021 23:24:34","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-600","26/12/2021 20:20:14","1"
"AMAZON FBA","Amazon DE","12.99","BIA-S925-CHAIN-006-035-450","28/12/2021 08:31:25","1"
"AMAZON FBA","Amazon UK","10.99","S925-YEL-BRA-CHA-020-200","22/12/2021 21:38:37","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-006-035-450","27/12/2021 15:24:21","1"
"AMAZON FBA","Amazon FR","13.99","BIA-S925-CHAIN-041-220-200","12/12/2021 08:51:39","1"
"AMAZON FBA","Amazon DE","12.99","BIA-GP-CHAIN-001-035-450","20/12/2021 01:30:11","1"
"AMAZON FBA","Amazon UK","39.99","S925-WHI-NEC-CHA-024-055-500","07/12/2021 16:24:46","1"
"AMAZON FBA","Amazon UK","39.99","S925-WHI-NEC-CHA-024-055-500","08/12/2021 21:51:39","1"
"AMAZON FBA","Amazon FR","13.99","BIA-S925-CHAIN-006-035-450","15/12/2021 12:28:40","1"
"AMAZON FBA","Amazon UK","38.99","S925-WHI-NEC-CHA-025-055-550","19/12/2021 14:43:16","1"
"AMAZON FBA","Amazon UK","8.99","S925-BC-0396-PEN-3H","26/12/2021 16:24:49","1"
"AMAZON FBA","Amazon UK","12.29","BIA-S925-HOOP-002","12/12/2021 09:21:54","1"
"AMAZON FBA","Transter AMA CA","25.99","S925-WHI-EAR-STUD-SWA-006-202","07/12/2021 02:30:37","1"
"AMAZON FBA","Amazon ES","18.29","BIA-GP-CHAIN-019-110-250","13/12/2021 07:53:35","1"
"AMAZON FBA","Amazon FR","14.99","BIA-GP-CHAIN-020-200-180","07/12/2021 19:21:03","1"
"AMAZON FBA","Amazon DE","20.99","BIA-S925-CHAIN-024-140-600","22/12/2021 22:11:41","1"
"AMAZON FBA","Amazon IT","9.99","BIA-S925-CHAIN-052-040-200","20/12/2021 22:40:28","1"
"AMAZON FBA","Amazon FR","21.99","BIA-S925-CHAIN-024-140-600","10/12/2021 04:48:58","1"
"AMAZON FBA","Amazon ES","11.99","BIA-S925-CHAIN-049-020-450","27/12/2021 19:07:06","1"
"AMAZON FBA","Amazon IT","9.99","BIA-S925-CHAIN-001-030-600","04/12/2021 02:22:01","1"
"AMAZON FBA","Amazon IT","13.99","S925-YEL-BRA-CHA-020-200","09/12/2021 01:44:25","1"
"EBAY","EBAY1","13.59","BIA-S925-CHAIN-051-250-450","13/12/2021 14:28:20","1"
"AMAZON FBA","Amazon DE","21.99","BIA-S925-CHAIN-051-250-600","13/12/2021 20:12:35","1"
"AMAZON FBA","Amazon IT","16.99","BIA-S925-HOOP-002","07/12/2021 18:05:47","2"
"AMAZON FBA","Amazon DE","9.99","BIA-S925-CHAIN-001-030-600","01/12/2021 19:25:30","1"
"AMAZON FBA","Transter AMA US","13.03","BIA-ROSE-CHAIN-001-035-450","04/12/2021 18:18:11","1"
"AMAZON FBA","Amazon FR","9.99","BIA-S925-CHAIN-001-030-600","01/12/2021 15:23:27","1"
"AMAZON FBA","Amazon ES","15.99","BIA-S925-CHAIN-008-035-500","06/12/2021 16:46:30","1"
"AMAZON FBA","Amazon UK","11.99","BIA-S925-CHAIN-006-035-500","15/12/2021 22:48:37","1"
"AMAZON FBA","Amazon IT","13.99","S925-YEL-BRA-CHA-020-200","22/12/2021 12:52:45","1"
"AMAZON FBA","Amazon UK","34.99","S925-WHI-NEC-CHA-024-047-450","04/12/2021 01:28:04","1"
"AMAZON FBA","Amazon UK","12.99","BIA-S925-CHAIN-012-100-600","01/12/2021 17:46:56","1"
"AMAZON FBA","Transter AMA CA","21.72","PAV-S925-EAR-CRAW-004","12/12/2021 23:26:09","1"
"AMAZON FBA","Amazon ES","31.99","BIA-S925-CHAIN-013-075-190","10/12/2021 18:25:50","1"
"AMAZON FBA","Transter AMA CA","23.79","PAV-S925-EAR-CRAW-004","05/12/2021 20:14:09","1"
"AMAZON FBA","Amazon IT","14.99","BIA-GP-CHAIN-001-035-450","21/12/2021 22:49:24","1"
"AMAZON FBA","Amazon UK","9.21","BIA-S925-CHAIN-001-030-600","18/12/2021 09:09:56","1"
"AMAZON FBA","Amazon DE","16.99","BIA-ROSE-CHAIN-001-035-500","28/12/2021 00:51:18","1"
"AMAZON FBA","Amazon UK","19.99","BIA-S925-CHAIN-029-500-190","15/12/2021 20:46:59","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-600","26/12/2021 17:44:13","1"
"AMAZON FBA","Amazon UK","18.99","BIA-S925-CHAIN-024-140-600","18/12/2021 15:47:40","1"
"AMAZON FBA","Amazon ES","12.99","BIA-S925-CHAIN-015-120-450","16/12/2021 00:33:02","1"
"AMAZON FBA","Amazon DE","9.99","BIA-S925-CHAIN-001-030-600","06/12/2021 10:48:44","1"
"AMAZON FBA","Amazon UK","42.02","BIA-GP-CHAIN-060-200","05/12/2021 21:15:26","1"
"AMAZON FBA","Amazon IT","16.99","BIA-S925-HOOP-002","21/12/2021 23:11:26","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-600","06/12/2021 20:48:12","1"
"AMAZON FBA","Amazon UK","19.99","BIA-S925-CHAIN-029-500-190","13/12/2021 20:10:16","1"
"AMAZON FBA","Amazon UK","13.99","BIA-S925-CHAIN-024-190-200","07/12/2021 21:27:17","1"
"AMAZON FBA","Amazon UK","18.99","BIA-S925-CHAIN-024-140-600","23/12/2021 10:26:34","1"
"AMAZON FBA","Amazon UK","42.99","S925-WHI-NEC-CHA-024-055-550","04/12/2021 13:58:42","1"
"AMAZON FBA","Amazon DE","12.99","BIA-S925-CHAIN-006-035-450","20/12/2021 15:54:54","1"
"AMAZON FBA","Amazon DE","20.99","GS-GP-PEN-COIN-001","21/12/2021 22:56:46","1"
"AMAZON FBA","Transter AMA CA","30.46","BIA-S925-HOOP-003","17/12/2021 12:35:06","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-600","27/12/2021 21:35:12","1"
"AMAZON FBA","Amazon DE","42.99","S925-WHI-NEC-CHA-025-055-550","04/12/2021 16:29:34","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-600","29/12/2021 17:19:00","1"
"AMAZON FBA","Amazon UK","42.99","S925-WHI-NEC-CHA-024-055-550","02/12/2021 15:52:56","1"
"AMAZON FBA","Amazon FR","20.99","BIA-S925-CHAIN-041-220-500","03/12/2021 08:31:25","1"
"AMAZON FBA","Transter AMA CA","21.8","BIA-S925-CHAIN-015-120-450","20/12/2021 07:21:43","1"
"AMAZON FBA","Amazon UK","12.99","BIA-S925-CHAIN-012-100-600","07/12/2021 11:12:02","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-600","19/12/2021 21:25:43","1"
"AMAZON FBA","Amazon IT","16.99","BIA-S925-HOOP-002","14/12/2021 00:08:11","1"
"AMAZON FBA","Amazon DE","12.99","BIA-ROSE-CHAIN-001-035-450","21/12/2021 17:10:21","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-600","27/12/2021 00:40:11","1"
"AMAZON FBA","Transter AMA CA","20.78","BIA-S925-CHAIN-001-030-600","30/12/2021 05:09:34","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-052-040-200","22/12/2021 21:41:43","1"
"AMAZON FBA","Amazon UK","10.99","BIA-ROSE-CHAIN-001-035-450","16/12/2021 22:15:13","1"
"AMAZON FBA","Amazon DE","13.99","BIA-S925-CHAIN-006-035-500","20/12/2021 13:12:51","1"
"AMAZON FBA","Transter AMA US","12.6","BIA-S925-CHAIN-015-120-450","19/12/2021 20:16:25","1"
"AMAZON FBA","Transter AMA CA","20.44","BIA-S925-CHAIN-019-110-180","14/12/2021 08:33:45","1"
"AMAZON FBA","Amazon ES","9.99","BIA-S925-CHAIN-052-040-200","09/12/2021 08:02:05","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-600","10/12/2021 22:05:52","1"
"AMAZON FBA","Amazon UK","11.99","BIA-S925-CHAIN-006-035-500","26/12/2021 18:21:46","1"
"AMAZON FBA","Transter AMA CA","26.53","PAV-S925-EAR-CRAW-001","24/12/2021 02:19:42","1"
"AMAZON FBA","Transter AMA US","17.07","BIA-S925-CHAIN-015-120-900","02/12/2021 23:04:36","1"
"AMAZON FBA","Amazon DE","14.99","BIA-S925-HOOP-HIN-020","14/12/2021 00:26:05","1"
"AMAZON FBA","Amazon DE","20.99","BIA-S925-CHAIN-024-140-600","02/12/2021 08:23:40","2"
"AMAZON FBA","Amazon UK","17.99","S925-WHI-EAR-DROP-012","06/12/2021 12:35:09","1"
"AMAZON FBA","Amazon IT","17.99","BIA-S925-CHAIN-052-040-500","14/12/2021 01:36:48","1"
"AMAZON FBA","Transter AMA US","13.93","BIA-GP-CHAIN-001-040-250","27/12/2021 07:27:54","1"
"AMAZON FBA","Transter AMA CA","20.78","BIA-S925-CHAIN-001-030-600","19/12/2021 08:08:12","1"
"AMAZON FBA","Amazon DE","9.99","BIA-S925-CHAIN-052-040-200","17/12/2021 06:32:22","1"
"AMAZON FBA","Amazon UK","19.99","BIA-S925-CHAIN-029-500-190","19/12/2021 01:26:57","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-600","20/12/2021 01:52:49","1"
"AMAZON FBA","Amazon UK","34.99","S925-WHI-NEC-CHA-024-047-450","08/12/2021 09:44:28","1"
"AMAZON FBA","Amazon UK","10.99","PAV-S925-EAR-CRAW-004","04/12/2021 02:18:30","1"
"AMAZON FBA","Amazon UK","12.99","BIA-S925-CHAIN-012-100-600","02/12/2021 18:29:58","1"
"AMAZON FBA","Amazon UK","15.99","BIA-S925-CHAIN-051-250-450","23/12/2021 18:07:12","1"
"AMAZON FBA","Amazon DE","17.99","S925-WHI-RIN-GEM-001-S","14/12/2021 18:18:19","1"
"AMAZON FBA","Transter AMA CA","31.29","BIA-S925-CHAIN-029-500-190","15/12/2021 17:51:25","1"
"AMAZON FBA","Amazon UK","9.99","BIA-S925-CHAIN-022-150-180","12/12/2021 13:22:30","1"
"AMAZON FBA","Amazon IT","9.99","BIA-S925-CHAIN-001-030-600","06/12/2021 19:47:24","1"
"AMAZON FBA","Amazon DE","13.99","BIA-S925-CHAIN-006-035-500","09/12/2021 23:24:59","1"
"AMAZON FBA","Amazon UK","18.99","GS-GP-PEN-COIN-001","30/12/2021 11:47:03","1"
"AMAZON FBA","Amazon UK","11.99","S925-BC-5940-EAR-6G","21/12/2021 22:26:52","1"
"AMAZON FBA","Transter AMA CA","24.45","BIA-S925-CHAIN-012-100-600","15/12/2021 09:42:25","1"
"AMAZON FBA","Amazon DE","32.99","BIA-S925-CHAIN-013-075-190","03/12/2021 20:43:37","1"
"AMAZON FBA","Amazon UK","8.99","S925-WHI-EAR-CUFF-002","07/12/2021 00:00:01","1"
"AMAZON FBA","Amazon DE","13.99","BIA-S925-CHAIN-006-035-500","02/12/2021 19:11:23","1"
"AMAZON FBA","Transter AMA CA","23.79","PAV-S925-EAR-CRAW-004","10/12/2021 20:18:32","1"
"AMAZON FBA","Amazon IT","13.99","BIA-S925-CHAIN-015-120-450","12/12/2021 23:11:16","1"
"AMAZON FBA","Transter AMA AU","11.99","BIA-S925-CHAIN-001-030-600","16/12/2021 07:28:32","1"
"AMAZON FBA","Amazon UK","40.99","BIA-GP-CHAIN-060-200","23/12/2021 02:10:56","1"
"AMAZON FBA","Amazon DE","12.99","BIA-S925-CHAIN-004-040-450","09/12/2021 08:38:56","1"
"AMAZON FBA","Amazon FR","9.99","BIA-S925-CHAIN-001-030-600","19/12/2021 21:42:02","1"
"AMAZON FBA","Amazon UK","29.99","BIA-S925-CHAIN-029-500-450","15/12/2021 14:01:13","1"
"AMAZON","Amazon DE","19.99","BIA-ROSE-CHAIN-031-230-500","13/12/2021 14:28:11","1"
"AMAZON FBA","Amazon IT","17.99","GS-S925-HOOP-025","28/12/2021 18:27:25","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-600","12/12/2021 18:29:22","1"
"AMAZON FBA","Transter AMA CA","19.2","S925-YEL-BRA-CHA-020-200","28/12/2021 09:16:07","1"
"AMAZON FBA","Amazon UK","19.99","BIA-S925-CHAIN-051-250-600","16/12/2021 15:05:57","1"
"AMAZON FBA","Transter AMA CA","25.64","BIA-S925-HOOP-002","03/12/2021 05:01:15","1"
"AMAZON FBA","Amazon DE","12.99","BIA-GP-CHAIN-001-035-450","13/12/2021 16:31:35","1"
"AMAZON FBA","Amazon UK","12.99","PAV-S925-EAR-CRAW-001","07/12/2021 09:24:34","1"
"AMAZON FBA","Amazon UK","11.99","BIA-S925-CHAIN-006-035-500","15/12/2021 01:21:21","1"
"AMAZON FBA","Amazon UK","40.99","BIA-GP-CHAIN-060-200","14/12/2021 21:20:26","1"
"AMAZON FBA","Amazon UK","10.99","BIA-ROSE-CHAIN-001-035-500","09/12/2021 19:04:46","1"
"AMAZON FBA","Amazon UK","10.99","BIA-ROSE-CHAIN-001-035-450","27/12/2021 17:11:27","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-600","30/12/2021 21:15:47","1"
"AMAZON FBA","Amazon DE","19.99","BIA-S925-CHAIN-029-500-190","01/12/2021 21:22:20","1"
"AMAZON FBA","Transter AMA CA","26.32","BIA-S925-CHAIN-012-100-600","17/12/2021 10:27:27","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-600","19/12/2021 13:22:06","1"
"AMAZON FBA","Amazon DE","14.99","PAV-S925-EAR-CRAW-001","02/12/2021 21:57:24","1"
"AMAZON FBA","Amazon UK","29.99","CS-9K-HOOP-010","11/12/2021 23:16:35","1"
"AMAZON FBA","Amazon UK","9.99","S925-WHI-EAR-STUD-PERL-002-6to7","20/12/2021 22:51:05","1"
"AMAZON FBA","Amazon FR","17.99","BIA-GP-CHAIN-019-110-250","22/12/2021 19:21:27","1"
"AMAZON FBA","Amazon UK","14.99","BIA-S925-HOOP-003","16/12/2021 20:24:25","1"
"AMAZON FBA","Amazon UK","14.99","PAV-S925-HOOP-BALI-002-020","17/12/2021 23:01:20","1"
"AMAZON FBA","Transter AMA US","17.23","BIA-S925-CHAIN-015-120-900","18/12/2021 05:58:13","1"
"AMAZON FBA","Amazon FR","9.99","BIA-S925-CHAIN-001-030-600","16/12/2021 19:26:47","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-019-110-180","04/12/2021 11:03:27","1"
"AMAZON FBA","Amazon DE","19.99","BIA-S925-CHAIN-029-500-190","15/12/2021 15:27:41","1"
"AMAZON FBA","Transter AMA CA","20.78","BIA-S925-CHAIN-001-030-600","20/12/2021 20:38:24","1"
"AMAZON FBA","Amazon UK","102.48","G9K-YEL-PEN-CROS-005","27/12/2021 14:54:18","1"
"AMAZON FBA","Amazon DE","16.99","BIA-ROSE-CHAIN-001-035-500","09/12/2021 03:05:25","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-052-040-200","21/12/2021 01:04:25","1"
"AMAZON FBA","Amazon DE","39.99","S925-WHI-NEC-CHA-024-047-450","13/12/2021 21:29:46","1"
"AMAZON FBA","Amazon UK","10.99","BIA-ROSE-CHAIN-001-035-500","17/12/2021 14:00:17","1"
"AMAZON FBA","Amazon ES","14.99","BIA-S925-HOOP-002","31/12/2021 00:18:37","1"
"AMAZON FBA","Amazon UK","19.99","BIA-S925-CHAIN-041-220-600","30/12/2021 21:27:35","1"
"AMAZON","Amazon UK","14.99","GS-S925-EAR-014","06/12/2021 14:34:07","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-600","16/12/2021 23:29:25","1"
"AMAZON FBA","Transter AMA US","17.97","BIA-S925-CHAIN-029-500-190","09/12/2021 05:17:53","1"
"AMAZON FBA","Amazon DE","14.99","BIA-S925-CHAIN-012-100-600","04/12/2021 17:42:27","1"
"AMAZON FBA","Amazon FR","13.99","BIA-ROSE-CHAIN-001-035-450","20/12/2021 17:44:45","1"
"AMAZON FBA","Amazon FR","21.99","BIA-S925-CHAIN-029-500-190","17/12/2021 08:42:09","1"
"AMAZON FBA","Amazon UK","29.99","BIA-S925-CHAIN-013-075-190","13/12/2021 17:49:53","1"
"AMAZON FBA","Transter AMA CA","31.29","BIA-S925-CHAIN-029-500-190","01/12/2021 06:52:39","1"
"AMAZON FBA","Amazon DE","12.99","S925-YEL-BRA-CHA-042-190","13/12/2021 11:24:26","1"
"AMAZON FBA","Transter AMA AU","36.99","CS-9K-HOOP-010","11/12/2021 11:12:57","1"
"AMAZON FBA","Transter AMA AU","20.99","BIA-S925-CHAIN-029-500-190","14/12/2021 16:33:14","1"
"AMAZON FBA","Amazon UK","11.99","BIA-S925-HOOP-002","22/12/2021 00:41:01","1"
"AMAZON FBA","Amazon DE","12.99","BIA-S925-CHAIN-008-035-360","14/12/2021 23:53:05","1"
"AMAZON FBA","Amazon UK","11.99","BIA-S925-CHAIN-006-035-500","28/12/2021 13:33:28","1"
"AMAZON FBA","Amazon UK","9.99","BIA-S925-CHAIN-015-120-450","23/12/2021 17:33:21","1"
"AMAZON FBA","Amazon ES","14.99","BIA-S925-HOOP-HIN-020","03/12/2021 19:18:18","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-600","07/12/2021 18:23:28","1"
"AMAZON FBA","Amazon FR","17.99","BIA-S925-CHAIN-005-060-180","21/12/2021 07:28:58","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-600","04/12/2021 10:17:16","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-052-040-200","20/12/2021 10:12:49","1"
"AMAZON FBA","Transter AMA CA","21.14","BIA-S925-CHAIN-001-030-600","07/12/2021 11:40:14","1"
"EBAY","EBAY1","9.49","S925-BC-0519-PEN-3H","09/12/2021 14:37:07","1"
"AMAZON FBA","Amazon UK","29.99","BIA-S925-CHAIN-013-075-190","10/12/2021 21:41:48","1"
"AMAZON FBA","Amazon UK","15.99","GS-S925-PEN-COIN-001","09/12/2021 22:17:12","1"
"AMAZON FBA","Amazon DE","13.99","BIA-S925-CHAIN-010-080-200","06/12/2021 02:00:30","1"
"AMAZON FBA","Amazon DE","26.99","GS-S925-HOOP-055","10/12/2021 15:34:09","1"
"AMAZON FBA","Amazon IT","15.99","BIA-GP-CHAIN-004-040-500","24/12/2021 12:12:49","1"
"AMAZON FBA","Amazon FR","18.99","GS-S925-PEN-COIN-001","22/12/2021 19:49:45","1"
"AMAZON FBA","Amazon UK","13.99","BIA-GP-CHAIN-001-035-700","04/12/2021 21:16:54","1"
"AMAZON FBA","Amazon DE","15.99","BIA-ROSE-CHAIN-001-035-700","27/12/2021 06:00:06","1"
"AMAZON FBA","Transter AMA CA","33.78","BIA-S925-CHAIN-031-230-600","27/12/2021 14:43:31","2"
"AMAZON FBA","Amazon DE","17.14","BIA-ROSE-CHAIN-012-100-600","06/12/2021 19:17:37","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-012-100-450","21/12/2021 15:09:12","1"
"AMAZON FBA","Amazon DE","11.99","BIA-S925-CHAIN-001-040-220-250","17/12/2021 08:16:36","1"
"AMAZON FBA","Amazon UK","9.21","MS-S925-TOE-001","09/12/2021 22:12:31","1"
"AMAZON FBA","Amazon ES","9.99","BIA-S925-CHAIN-001-030-450","21/12/2021 18:35:48","1"
"AMAZON FBA","Amazon IT","15.99","S925-WHI-EAR-STUD-PERL-001-9to10","20/12/2021 00:58:54","1"
"AMAZON FBA","Amazon UK","11.99","BIA-S925-CHAIN-001-040-500","26/12/2021 13:27:50","1"
"AMAZON FBA","Amazon UK","8.99","MS-S925-TOE-001","20/12/2021 20:44:15","1"
"AMAZON FBA","Amazon IT","15.99","BIA-ROSE-CHAIN-015-120-450","04/12/2021 20:10:38","1"
"AMAZON FBA","Transter AMA CA","51.06","BIA-S925-CHAIN-013-075-200","08/12/2021 14:36:56","1"
"AMAZON FBA","Amazon DE","18.99","BIA-S925-CHAIN-031-230-600","01/12/2021 09:33:00","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-450","01/12/2021 22:26:02","1"
"AMAZON FBA","Amazon UK","27.99","S925-WHI-NEC-CHA-025-047-450","14/12/2021 13:31:36","1"
"AMAZON FBA","Amazon DE","16.99","BIA-S925-CHAIN-016-350-200","09/12/2021 20:56:35","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-450","07/12/2021 10:28:31","1"
"AMAZON FBA","Amazon UK","12.99","BIA-ROSE-CHAIN-012-100-500","20/12/2021 20:43:32","1"
"AMAZON FBA","Amazon UK","9.99","BIA-S925-CHAIN-041-220-180","06/12/2021 23:37:09","1"
"AMAZON FBA","Amazon ES","47.99","BIA-GP-CHAIN-060-150-500","17/12/2021 01:25:02","1"
"AMAZON FBA","Amazon UK","13.99","S925-WHI-EAR-HOOP-010-020","07/12/2021 18:02:21","1"
"AMAZON FBA","Amazon UK","32.99","BIA-S925-CHAIN-057-100-500","17/12/2021 01:32:01","1"
"AMAZON FBA","Amazon ES","13.99","BIA-GP-CHAIN-004-040-500","16/12/2021 13:06:06","1"
"AMAZON FBA","Amazon UK","9.99","BIA-S925-CHAIN-001-040-220-250","22/12/2021 14:08:13","1"
"AMAZON FBA","Amazon DE","13.99","PAV-S925-HOOP-BALI-001-015","13/12/2021 00:50:23","1"
"AMAZON FBA","Amazon DE","11.67","S925-WHI-PEN-TREE-002","09/12/2021 19:30:12","1"
"AMAZON FBA","Amazon DE","9.99","BIA-S925-CHAIN-001-030-450","29/12/2021 19:59:35","1"
