source,subsource,Unit_Total_Cost,ItemNumber,dprocessedon,Total
AMAZON FBA,Transter AMA US,16.6,BIA-S925-CHAIN-001-040-700,12/04/2022 00:45,1
AMAZON FBA,Transter AMA US,15.4,BIA-S925-CHAIN-019-110-220-250,26/04/2022 20:17,1
AMAZON FBA,Transter AMA US,26.54,S925-WHI-RIN-HAM-001-P,16/04/2022 20:00,1
AMAZON FBA,Amazon DE,10.99,GS-S925-CHAIN-EXT-001,10/04/2022 02:07,1
AMAZON FBA,Amazon DE,14.99,BIA-S925-CHAIN-006-035-550,13/04/2022 21:13,1
AMAZON FBA,Transter AMA US,16.04,BIA-S925-CHAIN-052-040-250,11/04/2022 17:37,1
AMAZON FBA,Amazon DE,9.99,PAV-S925-EAR-BALL-001-020-2PAIR,07/04/2022 15:24,1
AMAZON FBA,Amazon UK,12.99,BIA-S925-CHAIN-019-110-220-250,27/04/2022 16:58,1
AMAZON FBA,Amazon UK,10.99,BIA-S925-CHAIN-020-200-190,12/04/2022 16:25,1
AMAZON FBA,Amazon UK,10.99,BIA-S925-CHAIN-052-040-250,17/04/2022 23:11,1
AMAZON FBA,Amazon UK,11.99,BIA-S925-CHAIN-012-100-500,08/04/2022 21:46,1
AMAZON FBA,Amazon UK,12.99,BIA-S925-CHAIN-024-190-190,14/04/2022 23:49,1
AMAZON FBA,Transter AMA AU,39.99,S925-WHI-PEN-CROS-003,16/04/2022 17:43,1
AMAZON FBA,Amazon UK,12.99,BIA-GP-CHAIN-008-030-500,05/04/2022 15:23,1
EBAY,EBAY1,6.89,BIA-S925-CHAIN-052-040-250,25/04/2022 13:49,1
AMAZON FBA,Amazon IT,18.49,BIA-GP-CHAIN-008-030-450,15/04/2022 16:58,1
AMAZON FBA,Amazon UK,11.99,BIA-GP-CHAIN-012-100-450,25/04/2022 00:24,1
AMAZON FBA,Amazon UK,10.99,BIA-S925-CHAIN-052-040-250,02/04/2022 01:36,1
AMAZON FBA,Transter AMA US,15.15,BIA-S925-CHAIN-019-110-220-250,15/04/2022 01:48,1
AMAZON FBA,Amazon UK,13.99,BIA-S925-CHAIN-001-040-700,11/04/2022 20:34,1
AMAZON,Amazon DE,9.99,PAV-S925-EAR-BALL-001-020-2PAIR,12/04/2022 13:45,1
AMAZON FBA,Amazon UK,12.99,BIA-S925-CHAIN-019-110-220-250,30/04/2022 19:50,1
AMAZON FBA,Transter AMA US,16.19,BIA-S925-CHAIN-052-040-250,05/04/2022 01:22,1
AMAZON FBA,Amazon IT,15.99,BIA-GP-HOOP-HIN-010,19/04/2022 22:10,1
AMAZON FBA,Amazon DE,17.99,S925-WHI-EAR-STUD-043,27/04/2022 18:49,1
AMAZON FBA,Amazon UK,14.99,BIA-S925-CHAIN-019-110-450,22/04/2022 11:23,1
AMAZON FBA,Amazon UK,13.99,BIA-S925-CHAIN-001-040-700,02/04/2022 01:10,1
AMAZON FBA,Amazon UK,12.99,BIA-S925-CHAIN-012-100-600,05/04/2022 22:47,1
AMAZON FBA,Amazon UK,19.99,BIA-S925-CHAIN-029-500-190,12/04/2022 18:29,1
AMAZON FBA,Amazon DE,10.07,BIA-S925-CHAIN-001-030-600,27/04/2022 11:45,1
AMAZON FBA,Transter AMA CA,31.15,S925-WHI-RIN-GEM-001-S,09/04/2022 16:56,1
AMAZON FBA,Transter AMA US,26.37,S925-WHI-RIN-HAM-001-O,25/04/2022 19:07,1
AMAZON FBA,Amazon IT,19.49,BIA-S925-HOOP-HIN-020,09/04/2022 13:09,1
AMAZON FBA,Amazon UK,22.99,BIA-S925-CHAIN-016-350-450,10/04/2022 01:04,1
AMAZON FBA,Transter AMA US,11.03,BIA-S925-CHAIN-052-040-200,21/04/2022 20:00,1
AMAZON FBA,Amazon FR,25.99,GS-GP-PEN-COIN-001,06/04/2022 21:59,1
AMAZON FBA,Amazon UK,19.99,BIA-S925-CHAIN-029-500-190,05/04/2022 22:37,1
AMAZON FBA,Amazon UK,16.66,S925-YEL-EAR-STUD-039,07/04/2022 20:36,1
AMAZON FBA,Amazon UK,16.99,S925-WHI-EAR-STUD-SWA-006-266,04/04/2022 19:37,1
AMAZON FBA,Transter AMA US,12.57,BIA-S925-CHAIN-045-140-190,07/04/2022 03:33,1
AMAZON FBA,Amazon UK,14.99,BIA-S925-CHAIN-015-120-900,09/04/2022 02:53,1
AMAZON FBA,Amazon DE,13.99,BIA-S925-CHAIN-031-230-360,24/04/2022 11:09,1
AMAZON FBA,Amazon IT,13.99,S925-YEL-BRA-CHA-020-200,03/04/2022 23:00,1
AMAZON FBA,Amazon UK,14.99,BIA-S925-CHAIN-015-120-900,03/04/2022 14:26,1
AMAZON FBA,Transter AMA CA,22.35,BIA-ROSE-CHAIN-001-035-500,12/04/2022 13:28,1
AMAZON FBA,Amazon UK,12.99,BIA-S925-CHAIN-012-100-600,02/04/2022 19:34,1
AMAZON FBA,Transter AMA US,13.18,BIA-ROSE-CHAIN-001-035-450,11/04/2022 18:56,1
AMAZON FBA,Amazon DE,12.99,BIA-S925-CHAIN-006-035-450,29/04/2022 02:28,1
AMAZON FBA,Amazon FR,14.49,S925-YEL-EAR-SWA-002-001,28/04/2022 10:33,1
AMAZON FBA,Amazon UK,10.99,BIA-S925-CHAIN-006-035-450,01/04/2022 19:02,1
AMAZON FBA,Transter AMA US,13.77,BIA-ROSE-CHAIN-001-035-500,27/04/2022 03:48,1
AMAZON FBA,Amazon DE,12.99,BIA-S925-CHAIN-006-035-450,06/04/2022 01:49,1
AMAZON FBA,Amazon UK,8.99,BIA-S925-CHAIN-001-030-600,06/04/2022 13:55,1
AMAZON,Transter AMA CA,29.93,BIA-S925-HOOP-003,18/04/2022 10:46,1
AMAZON FBA,Amazon IT,15.99,BIA-S925-CHAIN-015-120-450,13/04/2022 21:03,1
AMAZON FBA,Transter AMA CA,24.74,S925-WHI-PEN-STAR-001,16/04/2022 00:20,1
AMAZON FBA,Amazon ES,17.49,BIA-GP-CHAIN-015-120-450,08/04/2022 21:15,1
AMAZON FBA,Amazon DE,20.99,BIA-ROSE-CHAIN-024-140-500,08/04/2022 10:18,1
AMAZON FBA,Amazon UK,10.99,BIA-S925-CHAIN-006-035-450,15/04/2022 20:22,4
AMAZON FBA,Amazon DE,18.14,S925-WHI-EAR-STUD-036,28/04/2022 11:46,1
AMAZON FBA,Amazon DE,20.99,BIA-ROSE-CHAIN-024-140-500,04/04/2022 21:22,1
AMAZON FBA,Amazon UK,18.99,BIA-S925-CHAIN-024-140-600,13/04/2022 15:54,1
AMAZON FBA,Amazon FR,15.49,BIA-S925-CHAIN-004-040-450,12/04/2022 19:44,1
AMAZON FBA,Transter AMA CA,22.98,S925-YEL-BRA-CHA-042-190,13/04/2022 18:55,1
AMAZON FBA,Amazon IT,20.49,BIA-S925-CHAIN-024-190-200,26/04/2022 22:14,1
AMAZON FBA,Amazon FR,35.99,BIA-S925-CHAIN-029-500-450,21/04/2022 22:00,1
AMAZON FBA,Amazon IT,9.99,BIA-S925-CHAIN-001-030-600,02/04/2022 00:21,1
AMAZON FBA,Transter AMA US,14.83,S925-BC-1764-PEN-6G,06/04/2022 03:42,1
AMAZON FBA,Transter AMA US,17.19,BIA-S925-HOOP-003,27/04/2022 15:21,1
AMAZON FBA,Amazon UK,8.99,BIA-S925-CHAIN-001-030-600,06/04/2022 21:17,1
EBAY,EBAY1,20.39,GS-S925-BAN-002-650,25/04/2022 13:49,1
AMAZON FBA,Transter AMA CA,115.19,CS-9K-HOOP-020,27/04/2022 05:07,1
AMAZON FBA,Amazon ES,24.49,BIA-S925-CHAIN-041-220-500,08/04/2022 12:38,1
AMAZON FBA,Amazon UK,10.99,BIA-GP-CHAIN-001-035-450,29/04/2022 02:50,1
AMAZON FBA,Transter AMA US,17.45,S925-WHI-RIN-GEM-001-N,12/04/2022 04:15,1
AMAZON FBA,Transter AMA US,12.97,BIA-ROSE-CHAIN-001-035-450,10/04/2022 01:08,1
AMAZON FBA,Amazon ES,15.49,BIA-S925-CHAIN-041-220-200,19/04/2022 11:12,1
AMAZON FBA,Amazon DE,13.1,BIA-S925-CHAIN-008-035-360,07/04/2022 00:32,1
AMAZON FBA,Amazon UK,44.99,S925-WHI-NEC-CHA-029-044-450,26/04/2022 21:19,1
AMAZON FBA,Amazon UK,10.99,S925-BC-0396-PEN-3H,15/04/2022 18:43,1
AMAZON FBA,Amazon IT,15.99,BIA-S925-CHAIN-019-110-200,15/04/2022 19:58,1
AMAZON FBA,Amazon UK,14.99,GS-S925-EAR-014,07/04/2022 16:48,1
AMAZON FBA,Amazon DE,12.99,BIA-ROSE-CHAIN-001-035-450,05/04/2022 00:27,1
AMAZON FBA,Amazon IT,18.99,BIA-S925-HOOP-002,14/04/2022 21:56,1
AMAZON FBA,Amazon DE,12.99,BIA-S925-CHAIN-006-035-450,25/04/2022 01:20,1
AMAZON FBA,Amazon DE,16.13,BIA-S925-CHAIN-024-190-200,28/04/2022 21:15,1
AMAZON FBA,Amazon DE,12.99,BIA-GP-CHAIN-001-035-450,11/04/2022 14:56,1
AMAZON FBA,Amazon ES,17.49,BIA-GP-CHAIN-015-120-450,27/04/2022 05:01,1
AMAZON FBA,Amazon IT,17.49,PAV-S925-HOOP-BALI-003-015,14/04/2022 22:29,1
AMAZON FBA,Amazon ES,33.99,BIA-S925-CHAIN-020-200-700,22/04/2022 05:20,1
AMAZON FBA,Amazon DE,14.99,BIA-GP-CHAIN-015-120-500,21/04/2022 23:11,1
AMAZON FBA,Amazon IT,17.49,PAV-S925-HOOP-BALI-003-015,10/04/2022 20:31,2
AMAZON FBA,Amazon UK,25.99,BIA-S925-CHAIN-020-200-700,01/04/2022 17:20,1
AMAZON FBA,Amazon ES,20.99,BIA-S925-CHAIN-019-110-450,17/04/2022 16:22,1
AMAZON FBA,Amazon DE,10.99,BIA-S925-CHAIN-052-040-250,01/04/2022 01:35,1
AMAZON FBA,Transter AMA CA,22.88,BIA-GP-CHAIN-008-030-450,09/04/2022 07:28,1
AMAZON FBA,Transter AMA CA,29.2,BIA-S925-CHAIN-001-040-700,25/04/2022 18:36,1
AMAZON FBA,Transter AMA CA,18.63,GS-ROSE-CHAIN-EXT-001,25/04/2022 22:14,1
AMAZON FBA,Amazon DE,11.99,BIA-GP-HOOP-HIN-010,13/04/2022 23:26,1
AMAZON FBA,Amazon IT,9.99,PAV-S925-EAR-BALL-001-020-2PAIR,01/04/2022 21:32,1
AMAZON FBA,Amazon UK,21.99,BIA-S925-CHAIN-024-190-450,02/04/2022 22:33,1
AMAZON FBA,Amazon FR,18.99,BIA-S925-CHAIN-019-110-220-250,13/04/2022 09:27,1
AMAZON FBA,Amazon IT,17.49,PAV-S925-HOOP-BALI-003-015,20/04/2022 08:16,1
AMAZON FBA,Amazon DE,14.99,BIA-S925-CHAIN-019-110-220-250,24/04/2022 14:56,1
AMAZON FBA,Amazon DE,9.99,PAV-S925-EAR-BALL-001-020-2PAIR,01/04/2022 01:33,2
AMAZON FBA,Transter AMA US,15.89,BIA-S925-CHAIN-052-040-250,06/04/2022 20:54,1
AMAZON FBA,Amazon FR,12.09,GS-S925-CHAIN-EXT-001,03/04/2022 22:29,1
AMAZON FBA,Amazon DE,10.99,GS-GP-CHAIN-EXT-001,19/04/2022 00:12,1
AMAZON FBA,Transter AMA CA,18.75,BIA-S925-CHAIN-052-040-250,19/04/2022 18:16,1
AMAZON FBA,Transter AMA CA,25.41,PAV-S925-HOOP-BALI-003-015,01/04/2022 00:48,1
AMAZON FBA,Transter AMA US,15.14,BIA-S925-CHAIN-020-200-190,03/04/2022 08:21,1
AMAZON FBA,Amazon FR,11.99,GS-S925-CHAIN-EXT-001,19/04/2022 14:37,1
AMAZON FBA,Transter AMA US,14.83,BIA-GP-CHAIN-015-120-500,01/04/2022 16:20,1
AMAZON FBA,Amazon UK,10.99,GS-ROSE-CHAIN-EXT-001,26/04/2022 13:26,1
AMAZON FBA,Amazon UK,35.99,BIA-RP-CHAIN-060-200,14/04/2022 16:46,1
AMAZON FBA,Transter AMA AU,18.99,S925-WHI-EAR-HOOP-012-020,22/04/2022 14:58,1
AMAZON FBA,Amazon DE,16.13,BIA-S925-CHAIN-016-350-180,25/04/2022 11:03,1
AMAZON FBA,Amazon FR,11.99,GS-S925-CHAIN-EXT-001,19/04/2022 11:13,1
AMAZON FBA,Amazon UK,39.99,S925-WHI-NEC-CHA-029-036-600,16/04/2022 21:20,1
AMAZON FBA,Transter AMA CA,22.06,BIA-S925-CHAIN-045-140-180,22/04/2022 19:03,1
AMAZON FBA,Amazon ES,17.49,BIA-GP-CHAIN-008-030-450,03/04/2022 21:45,1
AMAZON FBA,Transter AMA US,16.63,BIA-S925-CHAIN-001-040-700,01/04/2022 04:23,1
AMAZON FBA,Transter AMA US,16.19,BIA-S925-CHAIN-052-040-250,13/04/2022 03:47,1
AMAZON FBA,Transter AMA US,15.29,BIA-S925-CHAIN-019-110-220-250,24/04/2022 19:21,1
AMAZON FBA,Amazon UK,12.99,BIA-S925-CHAIN-006-035-550,14/04/2022 22:59,1
AMAZON FBA,Amazon UK,21.99,S925-WHI-PEN-LET-001-M,12/04/2022 03:48,1
AMAZON FBA,Amazon DE,11.99,BIA-GP-CHAIN-001-035-360,13/04/2022 08:32,1
AMAZON FBA,Amazon UK,21.99,BIA-S925-CHAIN-024-190-450,01/04/2022 01:39,1
AMAZON FBA,Amazon IT,10.65,GS-GP-CHAIN-EXT-001,03/04/2022 19:21,1
AMAZON FBA,Amazon UK,12.99,BIA-S925-CHAIN-019-110-220-250,15/04/2022 21:15,1
AMAZON FBA,Amazon DE,10.99,GS-S925-CHAIN-EXT-001,14/04/2022 21:17,1
AMAZON FBA,Amazon FR,9.99,S925-WHI-EAR-CUFF-003,19/04/2022 00:14,1
AMAZON FBA,Amazon IT,118.99,BIA-GP-CHAIN-058-060-700,05/04/2022 16:51,1
AMAZON FBA,Amazon DE,10.99,GS-S925-CHAIN-EXT-001,03/04/2022 20:13,1
AMAZON FBA,Amazon DE,10.99,BIA-S925-CHAIN-052-040-250,29/04/2022 12:19,1
AMAZON FBA,Amazon ES,16.25,PAV-S925-HOOP-BALI-003-015,11/04/2022 09:35,1
AMAZON FBA,Amazon IT,19.99,BIA-S925-CHAIN-019-110-220-250,04/04/2022 03:00,1
AMAZON,Transter AMA US,17.72,BIA-S925-CHAIN-019-110-450,04/04/2022 13:41,1
AMAZON FBA,Amazon DE,13.99,BIA-GP-CHAIN-008-030-450,15/04/2022 20:13,1
AMAZON FBA,Amazon UK,12.99,BIA-S925-CHAIN-006-035-550,22/04/2022 11:25,1
AMAZON FBA,Transter AMA US,16.23,BIA-S925-CHAIN-052-040-250,23/04/2022 18:20,1
AMAZON FBA,Amazon UK,10.99,BIA-S925-CHAIN-052-040-250,14/04/2022 11:25,1
AMAZON FBA,Transter AMA US,24.51,BIA-GP-CHAIN-020-200-500,24/04/2022 14:40,1
AMAZON FBA,Amazon IT,19.49,BIA-GP-CHAIN-020-200-190,27/04/2022 15:43,1
AMAZON FBA,Transter AMA US,40.47,BIA-S925-CHAIN-012-200-650,26/04/2022 05:19,1
AMAZON FBA,Amazon UK,30.99,S925-WHI-NEC-CHA-028-045-450,06/04/2022 22:25,1
AMAZON FBA,Amazon UK,10.99,GS-S925-CHAIN-EXT-001,03/04/2022 17:45,1
AMAZON FBA,Transter AMA US,11.54,PAV-S925-EAR-BALL-001-020-2PAIR,26/04/2022 13:56,1
AMAZON FBA,Amazon UK,12.99,BIA-S925-CHAIN-019-110-220-250,24/04/2022 19:53,1
AMAZON FBA,Transter AMA CA,20.33,PAV-S925-EAR-BALL-001-020-2PAIR,24/04/2022 18:57,1
AMAZON FBA,Amazon DE,10.99,GS-GP-CHAIN-EXT-001,27/04/2022 01:24,1
AMAZON FBA,Amazon FR,19.49,S925-YEL-EAR-STUD-PERL-001-9to10,28/04/2022 03:48,1
AMAZON FBA,Amazon UK,12.99,BIA-S925-CHAIN-019-110-220-250,03/04/2022 14:26,1
AMAZON FBA,Transter AMA US,12.49,BIA-S925-CHAIN-045-140-180,09/04/2022 14:28,4
AMAZON FBA,Transter AMA US,16.41,BIA-S925-CHAIN-052-040-250,07/04/2022 09:13,2
AMAZON FBA,Amazon UK,12.99,BIA-S925-CHAIN-019-110-220-250,18/04/2022 00:49,1
AMAZON FBA,Transter AMA US,16,S925-WHI-EAR-STUD-SWA-006-001-BBL,18/04/2022 01:19,1
AMAZON FBA,Amazon DE,10.07,PAV-S925-EAR-BALL-001-020-2PAIR,06/04/2022 15:00,1
AMAZON FBA,Amazon IT,17.49,PAV-S925-HOOP-BALI-003-015,11/04/2022 20:33,1
AMAZON FBA,Amazon UK,21.99,BIA-S925-CHAIN-024-190-450,28/04/2022 19:07,1
AMAZON FBA,Amazon DE,10.99,BIA-S925-CHAIN-031-230-190,04/04/2022 11:17,1
AMAZON FBA,Amazon DE,10.07,PAV-S925-EAR-BALL-001-020-2PAIR,05/04/2022 06:03,1
AMAZON FBA,Amazon DE,18.99,BIA-S925-CHAIN-019-110-500,28/04/2022 01:09,1
AMAZON FBA,Amazon DE,15.99,BIA-S925-CHAIN-016-350-190,06/04/2022 11:30,1
AMAZON FBA,Amazon DE,10.99,GS-GP-CHAIN-EXT-001,12/04/2022 18:51,1
AMAZON FBA,Amazon FR,11.99,GS-S925-CHAIN-EXT-001,07/04/2022 06:22,1
AMAZON FBA,Transter AMA US,15.08,BIA-S925-CHAIN-019-110-220-250,12/04/2022 15:11,1
AMAZON FBA,Amazon UK,19.99,S925-WHI-EAR-DROP-020,14/04/2022 23:15,1
AMAZON FBA,Amazon DE,10.99,GS-S925-CHAIN-EXT-001,13/04/2022 00:42,1
AMAZON FBA,Amazon UK,8.99,GS-S925-HOOP-007,01/04/2022 03:15,1
AMAZON FBA,Amazon UK,12.99,BIA-S925-CHAIN-006-035-550,18/04/2022 21:23,1
AMAZON FBA,Amazon FR,34.49,BIA-S925-CHAIN-020-200-700,10/04/2022 15:44,1
AMAZON FBA,Amazon UK,12.99,BIA-S925-CHAIN-019-110-220-250,19/04/2022 19:19,1
AMAZON FBA,Transter AMA US,12.58,BIA-S925-CHAIN-045-140-180,20/04/2022 00:14,1
AMAZON FBA,Transter AMA US,27.7,BIA-S925-CHAIN-020-200-700,16/04/2022 04:19,1
AMAZON FBA,Amazon UK,12.99,BIA-S925-CHAIN-019-110-220-250,15/04/2022 21:23,1
AMAZON FBA,Transter AMA US,24.6,BIA-GP-CHAIN-020-200-500,21/04/2022 14:35,1
AMAZON FBA,Transter AMA US,16.32,BIA-S925-CHAIN-052-040-250,15/04/2022 17:03,1
AMAZON FBA,Amazon UK,12.99,BIA-S925-CHAIN-019-110-220-250,26/04/2022 17:29,1
AMAZON FBA,Amazon UK,11.99,BIA-S925-CHAIN-012-100-500,05/04/2022 04:03,1
AMAZON FBA,Amazon DE,10.99,GS-GP-CHAIN-EXT-001,05/04/2022 14:55,1
AMAZON FBA,Amazon IT,19.49,BIA-S925-CHAIN-024-190-190,23/04/2022 17:14,1
EBAY,EBAY1,11.69,BIA-GP-CHAIN-015-120-700,21/04/2022 13:44,1
AMAZON FBA,Transter AMA US,27.7,BIA-S925-CHAIN-020-200-700,25/04/2022 16:22,1
AMAZON,Amazon DE,9.99,PAV-S925-EAR-BALL-001-020-2PAIR,28/04/2022 13:34,1
AMAZON FBA,Transter AMA US,15.08,BIA-GP-CHAIN-015-120-500,21/04/2022 15:20,1
AMAZON FBA,Amazon UK,10.99,GS-S925-CHAIN-EXT-001,28/04/2022 02:51,1
AMAZON FBA,Amazon ES,9.99,S925-WHI-EAR-CUFF-001,18/04/2022 17:09,1
AMAZON FBA,Transter AMA CA,22.93,BIA-S925-CHAIN-020-200-190,05/04/2022 06:48,1
AMAZON FBA,Amazon ES,19.49,BIA-S925-CHAIN-001-040-700,30/04/2022 20:26,1
AMAZON FBA,Amazon DE,14.99,BIA-S925-CHAIN-006-035-550,13/04/2022 19:37,1
AMAZON FBA,Amazon DE,10.99,GS-S925-CHAIN-EXT-001,22/04/2022 21:34,1
AMAZON FBA,Amazon DE,14.99,BIA-GP-CHAIN-007-040-500,13/04/2022 02:42,1
AMAZON FBA,Transter AMA US,12.4,BIA-S925-CHAIN-045-140-180,06/04/2022 15:33,1
AMAZON FBA,Amazon UK,12.99,BIA-S925-CHAIN-006-035-550,06/04/2022 18:22,1
AMAZON FBA,Amazon UK,11.99,BIA-ROSE-CHAIN-012-100-450,16/04/2022 23:18,1
AMAZON FBA,Amazon DE,10.99,GS-ROSE-CHAIN-EXT-001,23/04/2022 20:20,1
AMAZON FBA,Amazon DE,16.99,BIA-GP-CHAIN-015-120-700,09/04/2022 08:10,1
AMAZON FBA,Amazon UK,10.99,GS-ROSE-CHAIN-EXT-001,07/04/2022 00:04,1
AMAZON FBA,Amazon FR,11.99,GS-S925-CHAIN-EXT-001,11/04/2022 17:22,1
AMAZON FBA,Amazon UK,12.99,BIA-S925-CHAIN-019-110-220-250,24/04/2022 22:26,1
AMAZON FBA,Amazon UK,10.99,GS-GP-CHAIN-EXT-001,08/04/2022 21:22,1
AMAZON FBA,Amazon DE,10.99,BIA-S925-CHAIN-052-040-250,28/04/2022 13:54,1
AMAZON FBA,Amazon UK,10.99,GS-S925-CHAIN-EXT-001,12/04/2022 01:18,1
AMAZON FBA,Transter AMA CA,26.76,BIA-S925-CHAIN-019-110-220-250,08/04/2022 01:23,1
AMAZON FBA,Transter AMA CA,18.75,BIA-S925-CHAIN-052-040-250,14/04/2022 20:38,1
AMAZON FBA,Amazon UK,10.99,GS-GP-CHAIN-EXT-001,28/04/2022 16:25,1
AMAZON FBA,Amazon FR,22.99,BIA-S925-CHAIN-022-150-500,19/04/2022 01:20,1
AMAZON FBA,Amazon FR,11.99,GS-GP-CHAIN-EXT-001,26/04/2022 19:59,1
AMAZON FBA,Amazon UK,10.99,S925-YEL-EAR-STUD-PERL-001-6to7,09/04/2022 18:49,1
AMAZON FBA,Amazon DE,10.99,BIA-S925-CHAIN-052-040-250,01/04/2022 20:48,1
AMAZON FBA,Amazon DE,15.12,BIA-S925-CHAIN-019-110-220-250,11/04/2022 18:11,1
AMAZON FBA,Amazon UK,12.99,BIA-S925-CHAIN-019-110-220-250,03/04/2022 20:05,1
AMAZON FBA,Transter AMA US,14.3,PAV-S925-HOOP-BALI-003-015,26/04/2022 16:46,1
AMAZON,Amazon ES,13.49,GS-S925-HOOP-007,15/04/2022 13:47,1
AMAZON FBA,Amazon ES,18.99,BIA-GP-CHAIN-007-040-500,30/04/2022 16:31,1
AMAZON FBA,Amazon UK,13.31,BIA-S925-CHAIN-019-110-220-250,23/04/2022 20:29,1
AMAZON FBA,Amazon UK,12.99,BIA-S925-CHAIN-019-110-220-250,14/04/2022 03:55,1
AMAZON FBA,Transter AMA US,15.35,BIA-S925-CHAIN-020-200-190,21/04/2022 16:58,1
AMAZON FBA,Amazon IT,12.99,BIA-S925-CHAIN-052-040-250,11/04/2022 03:21,1
AMAZON FBA,Amazon DE,14.99,BIA-S925-CHAIN-024-190-190,25/04/2022 12:21,1
AMAZON FBA,Amazon ES,16.49,S925-YEL-EAR-STUD-PERL-001-6to7,05/04/2022 20:54,1
AMAZON FBA,Amazon UK,10.99,BIA-S925-CHAIN-052-040-250,21/04/2022 01:00,1
AMAZON FBA,Amazon DE,10.99,GS-S925-CHAIN-EXT-001,10/04/2022 19:13,1
AMAZON FBA,Amazon FR,30.49,BIA-S925-CHAIN-024-190-450,14/04/2022 10:49,1
AMAZON FBA,Transter AMA CA,26.77,BIA-S925-CHAIN-006-035-550,01/04/2022 01:54,1
AMAZON FBA,Transter AMA US,16.69,GS-S925-HOOP-035,26/04/2022 14:53,1
AMAZON FBA,Amazon DE,21.99,S925-WHI-RIN-CEL-003,08/04/2022 17:05,1
AMAZON FBA,Transter AMA CA,23.68,S925-YEL-EAR-STUD-PERL-001-6to7,07/04/2022 02:38,1
AMAZON FBA,Amazon ES,9.99,PAV-S925-EAR-BALL-001-020-2PAIR,02/04/2022 21:09,1
AMAZON FBA,Amazon FR,18.49,BIA-S925-CHAIN-006-035-550,20/04/2022 07:27,1
EBAY,EBAY1,12.69,S925-WHI-RIN-GEM-001-O,12/04/2022 13:45,1
AMAZON FBA,Amazon IT,18.49,BIA-GP-CHAIN-001-035-500,13/04/2022 21:52,1
AMAZON FBA,Transter AMA US,10.59,GS-S925-CHAIN-EXT-001,18/04/2022 17:06,1
AMAZON FBA,Amazon IT,12.99,BIA-S925-CHAIN-052-040-250,15/04/2022 22:13,1
AMAZON FBA,Amazon UK,12.99,BIA-S925-CHAIN-006-035-550,11/04/2022 12:45,1
AMAZON FBA,Amazon FR,18.49,BIA-S925-CHAIN-024-190-190,17/04/2022 14:50,1
AMAZON FBA,Transter AMA CA,18.63,GS-GP-CHAIN-EXT-001,14/04/2022 09:21,1
AMAZON FBA,Amazon FR,18.99,S925-WHI-EAR-STUD-SWA-006-001-BBL,05/04/2022 09:30,1
AMAZON FBA,Amazon UK,11.99,BIA-GP-CHAIN-001-035-500,14/04/2022 14:21,1
AMAZON FBA,Amazon IT,12.99,BIA-S925-CHAIN-052-040-250,20/04/2022 02:58,1
AMAZON FBA,Transter AMA CA,29.31,S925-YEL-EAR-STUD-PERL-001-9to10,05/04/2022 20:13,1
AMAZON FBA,Amazon UK,64.16,S925-YEL-BRA-BAN-HAM-002-600,09/04/2022 19:52,1
AMAZON FBA,Transter AMA CA,24.06,BIA-S925-CHAIN-001-035-700,24/04/2022 06:46,1
AMAZON FBA,Amazon DE,13.99,S925-WHI-EAR-CRAW-008-WH,10/04/2022 21:55,1
AMAZON FBA,Transter AMA CA,17.42,BIA-S925-CHAIN-052-040-250,09/04/2022 08:38,1
AMAZON FBA,Amazon FR,14.99,BIA-S925-CHAIN-045-140-180,07/04/2022 16:49,1
AMAZON FBA,Transter AMA US,27.9,BIA-S925-CHAIN-020-200-700,21/04/2022 01:17,1
AMAZON FBA,Amazon FR,16.49,S925-YEL-EAR-STUD-PERL-001-6to7,13/04/2022 13:08,1
AMAZON FBA,Amazon ES,15.99,PAV-S925-HOOP-BALI-003-015,10/04/2022 22:53,1
AMAZON FBA,Amazon DE,9.99,PAV-S925-EAR-BALL-001-020-2PAIR,08/04/2022 09:24,1
AMAZON FBA,Amazon UK,12.99,BIA-S925-CHAIN-019-110-220-250,29/04/2022 16:25,1
AMAZON FBA,Amazon UK,12.99,BIA-S925-CHAIN-024-190-190,15/04/2022 20:21,1
AMAZON FBA,Transter AMA US,40.76,BIA-S925-CHAIN-012-200-650,20/04/2022 00:20,1
AMAZON FBA,Amazon UK,12.99,BIA-S925-CHAIN-019-110-220-250,16/04/2022 11:18,1
AMAZON FBA,Transter AMA CA,19.07,BIA-S925-CHAIN-052-040-250,14/04/2022 20:55,1
AMAZON FBA,Transter AMA CA,24.29,BIA-S925-CHAIN-012-100-500,26/04/2022 22:08,1
AMAZON,Transter AMA US,17.04,BIA-GP-CHAIN-015-120-700,18/04/2022 10:46,1
AMAZON FBA,Amazon UK,12.99,BIA-S925-CHAIN-019-110-220-250,06/04/2022 19:13,1
AMAZON FBA,Amazon FR,16.99,BIA-S925-CHAIN-012-100-500,17/04/2022 22:40,1
AMAZON FBA,Amazon ES,11.99,GS-GP-CHAIN-EXT-001,05/04/2022 00:23,1
AMAZON FBA,Amazon UK,14.99,S925-WHI-EAR-STUD-043,05/04/2022 20:11,1
AMAZON FBA,Amazon DE,12.99,S925-YEL-EAR-STUD-PERL-001-6to7,04/04/2022 00:05,1
AMAZON FBA,Amazon UK,10.99,BIA-S925-CHAIN-052-040-250,27/04/2022 17:05,1
AMAZON FBA,Transter AMA CA,21.68,BIA-S925-CHAIN-045-140-180,08/04/2022 19:58,1
